지하철역,승차총승객수,하차총승객수,총 승차인원,총 하차인원,lat,lng
무악재,3757,3751,3757,3751,37.5823841472467,126.950322097494
백석,9498,9519,9498,9519,37.6431608335662,126.788171623016
불광,15380,16375,15380,16375,37.6102072578868,126.92998576213
삼송,18474,18124,18474,18124,37.6550162726238,126.896562231497
수서,16420,16832,16420,16832,37.4873889933503,127.101859191018
신사,32493,33426,32493,33426,37.5171124958274,127.019494541135
안국,18988,19406,18988,19406,37.5767203705556,126.985823042976
압구정,33138,35149,33138,35149,37.5264308236177,127.028480919224
약수,12440,12046,12440,12046,37.5545595558163,127.010822526737
양재,39261,42362,39261,42362,37.4839347328908,127.034544193436
연신내,34794,32918,34794,32918,37.618962003178,126.921162124977
오금,6131,5525,6131,5525,37.5022659793733,127.127879247544
옥수,8480,8975,8480,8975,37.5409877747326,127.018965435917
원당,10461,9992,10461,9992,37.6534333656508,126.843104741837
원흥,10277,9849,10277,9849,37.6509206996283,126.873307347639
을지로3가,10892,10879,10892,10879,37.56626594615,126.990308356253
일원,9841,9536,9841,9536,37.4840735840284,127.084451750048
잠원,4600,4526,4600,4526,37.5127991148107,127.01122017966
정발산,6889,6771,6889,6771,37.6589801992463,126.773725939404
종로3가,10302,11363,10302,11363,37.5704266025836,126.99202930223
주엽,8678,8531,8678,8531,37.6704315940863,126.761046013417
지축,4338,4254,4338,4254,37.6496180734177,126.912167788573
충무로,1,0,1,0,37.5612890978954,126.994207448462
학여울,1659,1690,1659,1690,37.4967171864138,127.071718971861
홍제,16241,15774,16241,15774,37.5887103667691,126.944242309924
화정,16205,16675,16205,16675,37.6345077843042,126.832630042005
가락시장,8591,8440,8591,8440,37.4927440321316,127.118485741487
경복궁,18524,18089,18524,18089,37.5758613027702,126.973062710191
경찰병원,7513,7667,7513,7667,37.4956031419934,127.124067847413
고속터미널,36363,34880,36363,34880,37.5049267445237,127.004949918697
교대,14343,9268,14343,9268,37.4928178646055,127.013838469407
구파발,19602,18643,19602,18643,37.6368417889316,126.918745426412
금호,7697,7370,7697,7370,37.5481125196986,127.015893753726
남부터미널,28486,28955,28486,28955,37.48514016604,127.016207055102
녹번,15015,13818,15015,13818,37.6007421809861,126.936019442532
대곡,1803,1426,1803,1426,37.6318206316005,126.810602730178
대청,9772,9217,9772,9217,37.4937218597788,127.079493645766
대치,11164,11194,11164,11194,37.4945627553067,127.063430193449
대화,11913,9489,11913,9489,37.675954868441,126.747305098166
도곡,5264,5340,5264,5340,37.4908647717187,127.05532337372
독립문,6100,6423,6100,6423,37.5744103589329,126.957750279047
동대입구,7273,7584,7273,7584,37.559030224347,127.005460196954
마두,7296,7366,7296,7366,37.6523303524635,126.778195968273
매봉,12661,12097,12661,12097,37.4869611285839,127.046614560925
무악재,3783,3805,3783,3805,37.5823841472467,126.950322097494
백석,9217,9085,9217,9085,37.6431608335662,126.788171623016
불광,15241,16025,15241,16025,37.6102072578868,126.92998576213
삼송,17995,17859,17995,17859,37.6550162726238,126.896562231497
수서,16175,16474,16175,16474,37.4873889933503,127.101859191018
신사,31422,32147,31422,32147,37.5171124958274,127.019494541135
안국,19174,19623,19174,19623,37.5767203705556,126.985823042976
압구정,32508,34545,32508,34545,37.5264308236177,127.028480919224
약수,12230,11926,12230,11926,37.5545595558163,127.010822526737
양재,39110,41847,39110,41847,37.4839347328908,127.034544193436
연신내,34175,32797,34175,32797,37.618962003178,126.921162124977
오금,6064,5477,6064,5477,37.5022659793733,127.127879247544
옥수,8402,8896,8402,8896,37.5409877747326,127.018965435917
원당,10177,9734,10177,9734,37.6534333656508,126.843104741837
원흥,9941,9485,9941,9485,37.6509206996283,126.873307347639
을지로3가,10752,10942,10752,10942,37.56626594615,126.990308356253
일원,9749,9533,9749,9533,37.4840735840284,127.084451750048
잠원,4474,4477,4474,4477,37.5127991148107,127.01122017966
정발산,6894,6818,6894,6818,37.6589801992463,126.773725939404
종로3가,10047,11314,10047,11314,37.5704266025836,126.99202930223
주엽,8355,8436,8355,8436,37.6704315940863,126.761046013417
지축,4247,4168,4247,4168,37.6496180734177,126.912167788573
학여울,1693,1780,1693,1780,37.4967171864138,127.071718971861
홍제,16038,15389,16038,15389,37.5887103667691,126.944242309924
화정,15656,16104,15656,16104,37.6345077843042,126.832630042005
가락시장,8797,8623,8797,8623,37.4927440321316,127.118485741487
경복궁,18953,18378,18953,18378,37.5758613027702,126.973062710191
경찰병원,7442,7426,7442,7426,37.4956031419934,127.124067847413
고속터미널,37660,36306,37660,36306,37.5049267445237,127.004949918697
교대,14587,9390,14587,9390,37.4928178646055,127.013838469407
구파발,19701,18719,19701,18719,37.6368417889316,126.918745426412
금호,7793,7377,7793,7377,37.5481125196986,127.015893753726
남부터미널,28784,29298,28784,29298,37.48514016604,127.016207055102
녹번,15197,13936,15197,13936,37.6007421809861,126.936019442532
대곡,1866,1419,1866,1419,37.6318206316005,126.810602730178
대청,9696,9033,9696,9033,37.4937218597788,127.079493645766
대치,11442,11485,11442,11485,37.4945627553067,127.063430193449
대화,11967,9495,11967,9495,37.675954868441,126.747305098166
도곡,5211,5422,5211,5422,37.4908647717187,127.05532337372
독립문,6223,6437,6223,6437,37.5744103589329,126.957750279047
동대입구,6913,7249,6913,7249,37.559030224347,127.005460196954
마두,7124,7312,7124,7312,37.6523303524635,126.778195968273
매봉,12966,12409,12966,12409,37.4869611285839,127.046614560925
무악재,3760,3837,3760,3837,37.5823841472467,126.950322097494
백석,9431,9491,9431,9491,37.6431608335662,126.788171623016
불광,15284,16248,15284,16248,37.6102072578868,126.92998576213
삼송,18328,17882,18328,17882,37.6550162726238,126.896562231497
수서,16589,16890,16589,16890,37.4873889933503,127.101859191018
신사,32050,33023,32050,33023,37.5171124958274,127.019494541135
안국,19156,19745,19156,19745,37.5767203705556,126.985823042976
압구정,32035,34330,32035,34330,37.5264308236177,127.028480919224
약수,12401,12102,12401,12102,37.5545595558163,127.010822526737
양재,38961,42414,38961,42414,37.4839347328908,127.034544193436
연신내,34371,32721,34371,32721,37.618962003178,126.921162124977
오금,6132,5503,6132,5503,37.5022659793733,127.127879247544
옥수,8441,8825,8441,8825,37.5409877747326,127.018965435917
원당,10310,9812,10310,9812,37.6534333656508,126.843104741837
원흥,9900,9565,9900,9565,37.6509206996283,126.873307347639
을지로3가,10665,10826,10665,10826,37.56626594615,126.990308356253
일원,9883,9613,9883,9613,37.4840735840284,127.084451750048
잠원,4569,4461,4569,4461,37.5127991148107,127.01122017966
정발산,6600,6528,6600,6528,37.6589801992463,126.773725939404
종로3가,10215,11367,10215,11367,37.5704266025836,126.99202930223
주엽,8313,8346,8313,8346,37.6704315940863,126.761046013417
지축,4160,4131,4160,4131,37.6496180734177,126.912167788573
학여울,1701,1732,1701,1732,37.4967171864138,127.071718971861
홍제,16252,15720,16252,15720,37.5887103667691,126.944242309924
화정,15900,16242,15900,16242,37.6345077843042,126.832630042005
가락시장,9243,9046,9243,9046,37.4927440321316,127.118485741487
경복궁,19021,18500,19021,18500,37.5758613027702,126.973062710191
경찰병원,7356,7442,7356,7442,37.4956031419934,127.124067847413
고속터미널,43375,44994,43375,44994,37.5049267445237,127.004949918697
교대,14581,9258,14581,9258,37.4928178646055,127.013838469407
구파발,20001,18855,20001,18855,37.6368417889316,126.918745426412
금호,7987,7539,7987,7539,37.5481125196986,127.015893753726
남부터미널,30531,30889,30531,30889,37.48514016604,127.016207055102
녹번,15283,13864,15283,13864,37.6007421809861,126.936019442532
대곡,1842,1457,1842,1457,37.6318206316005,126.810602730178
대청,9710,9170,9710,9170,37.4937218597788,127.079493645766
대치,12021,11893,12021,11893,37.4945627553067,127.063430193449
대화,11937,9700,11937,9700,37.675954868441,126.747305098166
도곡,5228,5408,5228,5408,37.4908647717187,127.05532337372
독립문,6428,6407,6428,6407,37.5744103589329,126.957750279047
동대입구,7108,7303,7108,7303,37.559030224347,127.005460196954
마두,7399,7638,7399,7638,37.6523303524635,126.778195968273
매봉,12804,12233,12804,12233,37.4869611285839,127.046614560925
무악재,3814,3815,3814,3815,37.5823841472467,126.950322097494
백석,9617,9712,9617,9712,37.6431608335662,126.788171623016
불광,15615,16411,15615,16411,37.6102072578868,126.92998576213
삼송,18576,17992,18576,17992,37.6550162726238,126.896562231497
수서,18106,18351,18106,18351,37.4873889933503,127.101859191018
신사,34064,35278,34064,35278,37.5171124958274,127.019494541135
안국,18983,19736,18983,19736,37.5767203705556,126.985823042976
압구정,34764,37130,34764,37130,37.5264308236177,127.028480919224
약수,12802,12357,12802,12357,37.5545595558163,127.010822526737
양재,40915,42808,40915,42808,37.4839347328908,127.034544193436
연신내,35360,33804,35360,33804,37.618962003178,126.921162124977
오금,6316,5448,6316,5448,37.5022659793733,127.127879247544
옥수,8902,9178,8902,9178,37.5409877747326,127.018965435917
원당,10595,10094,10595,10094,37.6534333656508,126.843104741837
원흥,10138,9676,10138,9676,37.6509206996283,126.873307347639
을지로3가,10976,11099,10976,11099,37.56626594615,126.990308356253
일원,9929,9360,9929,9360,37.4840735840284,127.084451750048
잠원,4914,4696,4914,4696,37.5127991148107,127.01122017966
정발산,7199,7283,7199,7283,37.6589801992463,126.773725939404
종로3가,10345,11880,10345,11880,37.5704266025836,126.99202930223
주엽,8797,8877,8797,8877,37.6704315940863,126.761046013417
지축,4218,4179,4218,4179,37.6496180734177,126.912167788573
충무로,1,0,1,0,37.5612890978954,126.994207448462
학여울,2809,2908,2809,2908,37.4967171864138,127.071718971861
홍제,16720,16097,16720,16097,37.5887103667691,126.944242309924
화정,16305,16887,16305,16887,37.6345077843042,126.832630042005
가락시장,5913,5567,5913,5567,37.4927440321316,127.118485741487
경복궁,13608,14005,13608,14005,37.5758613027702,126.973062710191
경찰병원,3741,3674,3741,3674,37.4956031419934,127.124067847413
고속터미널,44642,44580,44642,44580,37.5049267445237,127.004949918697
교대,6413,3843,6413,3843,37.4928178646055,127.013838469407
구파발,13360,13487,13360,13487,37.6368417889316,126.918745426412
금호,5611,5167,5611,5167,37.5481125196986,127.015893753726
남부터미널,19606,19365,19606,19365,37.48514016604,127.016207055102
녹번,9627,8563,9627,8563,37.6007421809861,126.936019442532
대곡,1155,947,1155,947,37.6318206316005,126.810602730178
대청,5718,5306,5718,5306,37.4937218597788,127.079493645766
대치,9057,8089,9057,8089,37.4945627553067,127.063430193449
대화,7759,6991,7759,6991,37.675954868441,126.747305098166
도곡,3167,3110,3167,3110,37.4908647717187,127.05532337372
독립문,5022,5244,5022,5244,37.5744103589329,126.957750279047
동대입구,5877,6470,5877,6470,37.559030224347,127.005460196954
마두,4438,4515,4438,4515,37.6523303524635,126.778195968273
매봉,5918,5708,5918,5708,37.4869611285839,127.046614560925
무악재,2519,2596,2519,2596,37.5823841472467,126.950322097494
백석,7082,7003,7082,7003,37.6431608335662,126.788171623016
불광,11890,13216,11890,13216,37.6102072578868,126.92998576213
삼송,13348,13061,13348,13061,37.6550162726238,126.896562231497
수서,12457,12341,12457,12341,37.4873889933503,127.101859191018
신사,26405,26857,26405,26857,37.5171124958274,127.019494541135
안국,13542,15067,13542,15067,37.5767203705556,126.985823042976
압구정,24607,25694,24607,25694,37.5264308236177,127.028480919224
약수,8420,7913,8420,7913,37.5545595558163,127.010822526737
양재,20857,22192,20857,22192,37.4839347328908,127.034544193436
연신내,27329,26090,27329,26090,37.618962003178,126.921162124977
오금,3514,3217,3514,3217,37.5022659793733,127.127879247544
옥수,6230,6417,6230,6417,37.5409877747326,127.018965435917
원당,7757,7473,7757,7473,37.6534333656508,126.843104741837
원흥,6746,6483,6746,6483,37.6509206996283,126.873307347639
을지로3가,4766,5130,4766,5130,37.56626594615,126.990308356253
일원,5260,5159,5260,5159,37.4840735840284,127.084451750048
잠원,3171,3023,3171,3023,37.5127991148107,127.01122017966
정발산,6088,6156,6088,6156,37.6589801992463,126.773725939404
종로3가,5727,7692,5727,7692,37.5704266025836,126.99202930223
주엽,5965,6058,5965,6058,37.6704315940863,126.761046013417
지축,2770,2693,2770,2693,37.6496180734177,126.912167788573
충무로,1,0,1,0,37.5612890978954,126.994207448462
학여울,2724,2230,2724,2230,37.4967171864138,127.071718971861
홍제,12108,11426,12108,11426,37.5887103667691,126.944242309924
화정,12089,12437,12089,12437,37.6345077843042,126.832630042005
가락시장,3489,3707,3489,3707,37.4927440321316,127.118485741487
경복궁,10255,10288,10255,10288,37.5758613027702,126.973062710191
경찰병원,2464,2644,2464,2644,37.4956031419934,127.124067847413
고속터미널,36869,35095,36869,35095,37.5049267445237,127.004949918697
교대,3981,2437,3981,2437,37.4928178646055,127.013838469407
구파발,10103,10215,10103,10215,37.6368417889316,126.918745426412
금호,3948,3764,3948,3764,37.5481125196986,127.015893753726
남부터미널,12275,13044,12275,13044,37.48514016604,127.016207055102
녹번,6804,6089,6804,6089,37.6007421809861,126.936019442532
대곡,915,763,915,763,37.6318206316005,126.810602730178
대청,3834,3889,3834,3889,37.4937218597788,127.079493645766
대치,5751,5144,5751,5144,37.4945627553067,127.063430193449
대화,5592,5224,5592,5224,37.675954868441,126.747305098166
도곡,1806,1915,1806,1915,37.4908647717187,127.05532337372
독립문,3586,4000,3586,4000,37.5744103589329,126.957750279047
동대입구,4133,4483,4133,4483,37.559030224347,127.005460196954
마두,3082,3091,3082,3091,37.6523303524635,126.778195968273
매봉,3805,3844,3805,3844,37.4869611285839,127.046614560925
무악재,1657,1852,1657,1852,37.5823841472467,126.950322097494
백석,4995,5025,4995,5025,37.6431608335662,126.788171623016
불광,8956,10245,8956,10245,37.6102072578868,126.92998576213
삼송,10160,9929,10160,9929,37.6550162726238,126.896562231497
수서,9819,9719,9819,9719,37.4873889933503,127.101859191018
신사,14404,14289,14404,14289,37.5171124958274,127.019494541135
안국,10047,10583,10047,10583,37.5767203705556,126.985823042976
압구정,13200,13575,13200,13575,37.5264308236177,127.028480919224
약수,6182,5949,6182,5949,37.5545595558163,127.010822526737
양재,13819,15634,13819,15634,37.4839347328908,127.034544193436
연신내,19348,18417,19348,18417,37.618962003178,126.921162124977
오금,2498,2439,2498,2439,37.5022659793733,127.127879247544
옥수,4285,4732,4285,4732,37.5409877747326,127.018965435917
원당,5446,5350,5446,5350,37.6534333656508,126.843104741837
원흥,4779,4637,4779,4637,37.6509206996283,126.873307347639
을지로3가,3085,2919,3085,2919,37.56626594615,126.990308356253
일원,2979,3070,2979,3070,37.4840735840284,127.084451750048
잠원,1919,1969,1919,1969,37.5127991148107,127.01122017966
정발산,4826,4763,4826,4763,37.6589801992463,126.773725939404
종로3가,3643,4792,3643,4792,37.5704266025836,126.99202930223
주엽,3986,4087,3986,4087,37.6704315940863,126.761046013417
지축,1963,1876,1963,1876,37.6496180734177,126.912167788573
학여울,1796,1882,1796,1882,37.4967171864138,127.071718971861
홍제,8379,8093,8379,8093,37.5887103667691,126.944242309924
화정,8644,8993,8644,8993,37.6345077843042,126.832630042005
가락시장,8921,8585,8921,8585,37.4927440321316,127.118485741487
경복궁,18213,17784,18213,17784,37.5758613027702,126.973062710191
경찰병원,7634,7723,7634,7723,37.4956031419934,127.124067847413
고속터미널,36629,34942,36629,34942,37.5049267445237,127.004949918697
교대,14311,9203,14311,9203,37.4928178646055,127.013838469407
구파발,19901,18791,19901,18791,37.6368417889316,126.918745426412
금호,7668,7485,7668,7485,37.5481125196986,127.015893753726
