사용일자,호선명,지하철역,승차총승객수,하차총승객수,승하차총승객수,평일주말
20200315,분당선,이매,1425,1468,2893,주말
20200315,분당선,보정,589,560,1149,주말
20200315,분당선,죽전,4560,5368,9928,주말
20200315,분당선,구성,1245,1350,2595,주말
20200315,분당선,신갈,1028,1071,2099,주말
20200315,분당선,기흥,2922,2867,5789,주말
20200315,분당선,상갈,1569,1734,3303,주말
20200315,분당선,청명,1101,1008,2109,주말
20200315,분당선,영통,2774,2731,5505,주말
20200315,분당선,망포,3583,3752,7335,주말
20200315,분당선,매탄권선,1361,1296,2657,주말
20200315,분당선,수원시청,4215,4091,8306,주말
20200315,분당선,매교,660,632,1292,주말
20200315,일산선,원흥,2971,2817,5788,주말
20200315,일산선,삼송,6190,5907,12097,주말
20200315,일산선,원당,3904,3766,7670,주말
20200315,일산선,화정,6138,6260,12398,주말
20200315,일산선,대곡,633,528,1161,주말
20200315,일산선,백석,3803,3722,7525,주말
20200315,일산선,마두,2056,2003,4059,주말
20200315,일산선,정발산,3039,3132,6171,주말
20200315,일산선,주엽,2555,2470,5025,주말
20200315,일산선,대화,4076,3720,7796,주말
20200315,중앙선,회기,8527,8638,17165,주말
20200315,중앙선,중랑,2201,2134,4335,주말
20200315,중앙선,상봉,2518,2512,5030,주말
20200315,중앙선,망우,2929,2855,5784,주말
20200315,중앙선,양원,451,518,969,주말
20200315,중앙선,구리,4963,5191,10154,주말
20200315,중앙선,도농,2988,2880,5868,주말
20200315,중앙선,양정,307,291,598,주말
20200315,중앙선,덕소,2319,2218,4537,주말
20200315,중앙선,도심,903,795,1698,주말
20200315,중앙선,팔당,997,1048,2045,주말
20200315,중앙선,운길산,921,850,1771,주말
20200315,중앙선,양수,1113,940,2053,주말
20200315,중앙선,신원,228,144,372,주말
20200315,중앙선,국수,393,387,780,주말
20200315,중앙선,아신,320,262,582,주말
20200315,중앙선,오빈,147,131,278,주말
20200315,중앙선,양평,1298,1127,2425,주말
20200315,중앙선,원덕,234,198,432,주말
20200315,중앙선,용문,1530,1401,2931,주말
20200315,중앙선,지평,29,19,48,주말
20200315,장항선,봉명,294,298,592,주말
20200315,장항선,쌍용,628,573,1201,주말
20200315,장항선,아산,1041,904,1945,주말
20200315,장항선,배방,356,447,803,주말
20200315,장항선,온양온천,1566,1644,3210,주말
20200315,장항선,신창,435,497,932,주말
20200315,경의선,서울역,497,509,1006,주말
20200315,경의선,신촌,160,154,314,주말
20200315,경의선,효창공원앞,756,908,1664,주말
20200315,경의선,공덕,1036,841,1877,주말
20200315,경의선,서강대,684,701,1385,주말
20200315,경의선,홍대입구,803,886,1689,주말
20200315,경의선,가좌,1556,1586,3142,주말
20200315,경의선,디지털미디어시티,764,672,1436,주말
20200315,경의선,수색,472,472,944,주말
20200315,경의선,화전,509,496,1005,주말
20200315,경의선,강매,777,735,1512,주말
20200315,경의선,행신,2427,2332,4759,주말
20200315,경의선,능곡,1295,1241,2536,주말
20200315,경의선,곡산,202,182,384,주말
20200315,경의선,백마,1963,1865,3828,주말
20200315,경의선,풍산,1931,1841,3772,주말
20200315,경의선,일산,2573,2459,5032,주말
20200315,경의선,탄현,2582,2340,4922,주말
20200315,경의선,야당,2050,1903,3953,주말
20200315,경의선,운정,1808,1709,3517,주말
20200315,경의선,금릉,1562,1578,3140,주말
20200315,경의선,금촌,2533,2545,5078,주말
20200315,경의선,월롱,528,970,1498,주말
20200315,경의선,파주,435,371,806,주말
20200315,경의선,문산,2078,2005,4083,주말
20200315,경춘선,신내,465,471,936,주말
20200315,경춘선,갈매,876,788,1664,주말
20200315,경춘선,별내,1028,1001,2029,주말
20200315,경춘선,퇴계원,1276,1175,2451,주말
20200315,경춘선,사릉,1050,1045,2095,주말
20200315,경춘선,금곡,567,530,1097,주말
20200315,경춘선,평내호평,1991,1990,3981,주말
20200315,경춘선,천마산,663,666,1329,주말
20200315,경춘선,마석,1399,1443,2842,주말
20200315,경춘선,대성리,309,271,580,주말
20200315,경춘선,청평,786,693,1479,주말
20200315,경춘선,상천,251,185,436,주말
20200315,경춘선,가평,731,659,1390,주말
20200315,경춘선,굴봉산,118,123,241,주말
20200315,경춘선,백양리,59,36,95,주말
20200315,경춘선,강촌,373,314,687,주말
20200315,경춘선,김유정,219,217,436,주말
20200315,경춘선,남춘천,1246,1354,2600,주말
20200315,경춘선,춘천,811,797,1608,주말
20200315,수인선,달월,20,17,37,주말
20200315,수인선,월곶,945,898,1843,주말
20200315,수인선,소래포구,1953,1887,3840,주말
20200315,수인선,인천논현,1753,1884,3637,주말
20200315,수인선,호구포,967,980,1947,주말
20200315,수인선,남동인더스파크,332,340,672,주말
20200315,수인선,원인재,1538,1591,3129,주말
20200315,수인선,연수,1869,1795,3664,주말
20200315,수인선,송도,975,966,1941,주말
20200315,수인선,인하대,1674,1524,3198,주말
20200315,수인선,숭의,1136,1083,2219,주말
20200315,수인선,신포,603,622,1225,주말
20200315,수인선,인천,444,591,1035,주말
20200315,경강선,판교,1236,1165,2401,주말
20200315,경강선,이매,335,230,565,주말
20200315,경강선,삼동,550,542,1092,주말
20200315,경강선,경기광주,1979,1946,3925,주말
20200315,경강선,초월,825,821,1646,주말
20200315,경강선,곤지암,658,832,1490,주말
20200315,경강선,신둔도예촌,426,399,825,주말
20200315,경강선,이천,1074,1116,2190,주말
20200315,경강선,부발,662,1143,1805,주말
20200315,경강선,세종대왕릉,126,100,226,주말
20200315,경강선,여주,954,904,1858,주말
20200315,5호선,방화,2370,2299,4669,주말
20200315,5호선,개화산,1907,1968,3875,주말
20200315,5호선,김포공항,3296,3097,6393,주말
20200315,5호선,송정,2403,2524,4927,주말
20200315,5호선,마곡,1714,1682,3396,주말
20200315,5호선,발산,5148,5385,10533,주말
20200315,5호선,우장산,4094,4108,8202,주말
20200315,5호선,화곡,9249,8618,17867,주말
20200315,5호선,까치산,10248,9875,20123,주말
20200315,5호선,신정,3983,3347,7330,주말
20200315,5호선,목동,4794,5045,9839,주말
20200315,5호선,오목교,7345,7604,14949,주말
20200315,5호선,양평,1570,1637,3207,주말
20200315,5호선,영등포구청,875,842,1717,주말
20200315,5호선,영등포시장,2494,2632,5126,주말
20200315,5호선,신길,1106,1224,2330,주말
20200315,5호선,여의도,3448,3493,6941,주말
20200315,5호선,여의나루,2741,2885,5626,주말
20200315,5호선,마포,2996,2914,5910,주말
20200315,5호선,공덕,2852,2913,5765,주말
20200315,5호선,애오개,1727,1783,3510,주말
20200315,5호선,충정로,813,883,1696,주말
20200315,5호선,서대문,3181,3006,6187,주말
20200315,5호선,광화문,5779,5728,11507,주말
20200315,5호선,종로3가,4278,3920,8198,주말
20200315,5호선,을지로4가,775,804,1579,주말
20200315,5호선,동대문역사문화공원,352,446,798,주말
20200315,5호선,청구,1141,1031,2172,주말
20200315,5호선,신금호,1860,1995,3855,주말
20200315,5호선,행당,2393,2087,4480,주말
20200315,5호선,왕십리,1597,1890,3487,주말
20200315,5호선,마장,1770,1645,3415,주말
20200315,5호선,답십리,4625,4272,8897,주말
20200315,5호선,장한평,4602,4501,9103,주말
20200315,5호선,군자,3938,4465,8403,주말
20200315,5호선,아차산,6725,6716,13441,주말
20200315,5호선,광나루,4889,4892,9781,주말
20200315,5호선,천호,7880,7749,15629,주말
20200315,5호선,강동,6311,5898,12209,주말
20200315,5호선,길동,2515,2669,5184,주말
20200315,5호선,굽은다리,3092,2847,5939,주말
20200315,5호선,명일,2247,2212,4459,주말
20200315,5호선,고덕,2415,2353,4768,주말
20200315,5호선,상일동,4294,4036,8330,주말
20200315,5호선,둔촌동,2683,2627,5310,주말
20200315,5호선,올림픽공원,1070,951,2021,주말
20200315,5호선,방이,2293,2256,4549,주말
20200315,5호선,오금,897,922,1819,주말
20200315,5호선,개롱,1761,1978,3739,주말
20200315,5호선,거여,2310,2238,4548,주말
20200315,5호선,마천,2018,2288,4306,주말
20200315,6호선,응암,6280,6335,12615,주말
20200315,6호선,역촌,1227,1434,2661,주말
20200315,6호선,불광,2223,1873,4096,주말
20200315,6호선,독바위,1050,1486,2536,주말
20200315,6호선,구산,2542,1814,4356,주말
20200315,6호선,새절,4366,4270,8636,주말
20200315,6호선,증산,3730,3662,7392,주말
20200315,6호선,디지털미디어시티,3372,3579,6951,주말
20200315,6호선,월드컵경기장,2387,2333,4720,주말
20200315,6호선,마포구청,4496,4155,8651,주말
20200315,6호선,망원,6098,6503,12601,주말
20200315,6호선,합정,6151,5581,11732,주말
20200315,6호선,상수,3973,4619,8592,주말
20200315,6호선,광흥창,2223,2206,4429,주말
20200315,6호선,대흥,2382,2489,4871,주말
20200315,6호선,공덕,4581,4126,8707,주말
20200315,6호선,효창공원앞,2134,1929,4063,주말
20200315,6호선,삼각지,1965,1538,3503,주말
20200315,6호선,녹사평,2712,2844,5556,주말
20200315,6호선,이태원,8507,7466,15973,주말
20200315,6호선,한강진,4011,4497,8508,주말
20200315,6호선,버티고개,739,813,1552,주말
20200315,6호선,약수,1156,1143,2299,주말
20200315,6호선,청구,1062,1062,2124,주말
20200315,6호선,신당,3084,3776,6860,주말
20200315,6호선,동묘앞,3622,3509,7131,주말
20200315,6호선,창신,990,909,1899,주말
20200315,6호선,보문,2703,2562,5265,주말
20200315,6호선,안암,3355,3630,6985,주말
20200315,6호선,고려대,2529,2559,5088,주말
20200315,6호선,월곡,4039,3874,7913,주말
20200315,6호선,상월곡,1971,1892,3863,주말
20200315,6호선,돌곶이,4379,4129,8508,주말
20200315,6호선,석계,4546,4451,8997,주말
20200315,6호선,태릉입구,1989,2218,4207,주말
20200315,6호선,화랑대,3090,2665,5755,주말
20200315,6호선,봉화산,2732,2622,5354,주말
20200315,7호선,장암,908,743,1651,주말
20200315,7호선,도봉산,3584,5559,9143,주말
20200315,7호선,수락산,6145,6156,12301,주말
20200315,7호선,마들,3587,3446,7033,주말
20200315,7호선,노원,6926,6988,13914,주말
20200315,7호선,중계,4516,4059,8575,주말
20200315,7호선,하계,6069,5602,11671,주말
20200315,7호선,공릉,4319,4556,8875,주말
20200315,7호선,태릉입구,3205,2747,5952,주말
20200315,7호선,먹골,3662,3526,7188,주말
20200315,7호선,중화,4093,3912,8005,주말
20200315,7호선,상봉,6825,6363,13188,주말
20200315,7호선,면목,5736,5579,11315,주말
20200315,7호선,사가정,6271,6043,12314,주말
20200315,7호선,용마산,2194,2464,4658,주말
20200315,7호선,중곡,3386,3247,6633,주말
20200315,7호선,군자,5149,4081,9230,주말
20200315,7호선,어린이대공원,4158,4097,8255,주말
20200315,7호선,건대입구,5898,5826,11724,주말
20200315,7호선,뚝섬유원지,3741,3576,7317,주말
20200315,7호선,청담,4284,4686,8970,주말
20200315,7호선,강남구청,3676,3959,7635,주말
20200315,7호선,학동,3793,4059,7852,주말
20200315,7호선,논현,4435,4885,9320,주말
20200315,7호선,반포,2044,2042,4086,주말
20200315,7호선,고속터미널,6807,4726,11533,주말
20200315,7호선,내방,3151,3181,6332,주말
20200315,7호선,이수,5598,5424,11022,주말
20200315,7호선,남성,3503,3529,7032,주말
20200315,7호선,숭실대입구,3568,3862,7430,주말
20200315,7호선,상도,3232,3273,6505,주말
20200315,7호선,장승배기,3209,3132,6341,주말
20200315,7호선,신대방삼거리,5238,5146,10384,주말
20200315,7호선,보라매,2590,2589,5179,주말
20200315,7호선,신풍,3507,3249,6756,주말
20200315,7호선,대림,3026,2800,5826,주말
20200315,7호선,남구로,3905,3728,7633,주말
20200315,7호선,가산디지털단지,6046,5804,11850,주말
20200315,7호선,철산,6615,6671,13286,주말
20200315,7호선,광명사거리,8088,7827,15915,주말
20200315,7호선,천왕,2635,2561,5196,주말
20200315,7호선,온수,2638,2585,5223,주말
20200315,7호선,까치울,2446,2387,4833,주말
20200315,7호선,부천종합운동장,1418,1329,2747,주말
20200315,7호선,춘의,2139,2012,4151,주말
20200315,7호선,신중동,4258,4245,8503,주말
20200315,7호선,부천시청,4178,4079,8257,주말
20200315,7호선,상동,4371,4215,8586,주말
20200315,7호선,삼산체육관,1376,1253,2629,주말
20200315,7호선,굴포천,3046,2986,6032,주말
20200315,7호선,부평구청,3210,2710,5920,주말
20200315,8호선,암사,5862,5481,11343,주말
20200315,8호선,천호,6581,7590,14171,주말
20200315,8호선,강동구청,2779,2842,5621,주말
20200315,8호선,몽촌토성,1848,1874,3722,주말
20200315,8호선,잠실,6226,6463,12689,주말
20200315,8호선,석촌,2675,3222,5897,주말
20200315,8호선,송파,2533,2602,5135,주말
20200315,8호선,가락시장,2109,2921,5030,주말
20200315,8호선,문정,3492,3676,7168,주말
20200315,8호선,장지,5852,5973,11825,주말
20200315,8호선,복정,2803,2615,5418,주말
20200315,8호선,산성,2124,2198,4322,주말
20200315,8호선,남한산성입구,4462,4043,8505,주말
20200315,8호선,단대오거리,3535,3488,7023,주말
20200315,8호선,신흥,1907,1972,3879,주말
20200315,8호선,수진,1978,1759,3737,주말
20200315,8호선,모란,1635,1310,2945,주말
20200315,9호선,개화,656,582,1238,주말
20200315,9호선,김포공항,3586,4408,7994,주말
20200315,9호선,공항시장,1148,1257,2405,주말
20200315,9호선,신방화,2158,2134,4292,주말
20200315,9호선,마곡나루,3046,3011,6057,주말
20200315,9호선,양천향교,2559,2688,5247,주말
20200315,9호선,가양,6364,6275,12639,주말
20200315,9호선,증미,1845,1939,3784,주말
20200315,9호선,등촌,2966,3014,5980,주말
20200315,9호선,염창,5174,5104,10278,주말
20200315,9호선,신목동,927,867,1794,주말
20200315,9호선,선유도,1540,1461,3001,주말
20200315,9호선,당산,5296,5054,10350,주말
20200315,9호선,국회의사당,1815,1708,3523,주말
20200315,9호선,여의도,3252,3078,6330,주말
20200315,9호선,샛강,990,993,1983,주말
20200315,9호선,노량진,8844,9919,18763,주말
20200315,9호선,노들,1312,1227,2539,주말
20200315,9호선,흑석,2414,2598,5012,주말
20200315,9호선,동작,790,689,1479,주말
20200315,9호선,구반포,733,775,1508,주말
20200315,9호선,신반포,656,637,1293,주말
20200315,9호선,고속터미널,4707,6456,11163,주말
20200315,9호선,사평,596,605,1201,주말
20200315,9호선,신논현,9434,9018,18452,주말
20200315,공항철도 1호선,서울역,2954,3063,6017,주말
20200315,공항철도 1호선,공덕,707,942,1649,주말
20200315,공항철도 1호선,홍대입구,4417,4313,8730,주말
20200315,공항철도 1호선,디지털미디어시티,2069,2192,4261,주말
20200315,공항철도 1호선,마곡나루,1013,1127,2140,주말
20200315,공항철도 1호선,김포공항,4003,2388,6391,주말
20200315,공항철도 1호선,계양,3058,2869,5927,주말
20200315,공항철도 1호선,검암,2481,2563,5044,주말
20200315,공항철도 1호선,청라국제도시,1699,1622,3321,주말
20200315,공항철도 1호선,운서,3585,3867,7452,주말
20200315,공항철도 1호선,공항화물청사,952,1034,1986,주말
20200315,공항철도 1호선,인천공항1터미널,3609,3341,6950,주말
20200315,공항철도 1호선,인천공항2터미널,2069,1575,3644,주말
20200315,공항철도 1호선,영종,1206,1128,2334,주말
20200315,9호선2~3단계,언주,1872,1912,3784,주말
20200315,9호선2~3단계,선정릉,1898,2031,3929,주말
20200315,9호선2~3단계,삼성중앙,1221,1245,2466,주말
20200315,9호선2~3단계,봉은사,4072,3991,8063,주말
20200315,9호선2~3단계,종합운동장,1420,1200,2620,주말
20200315,9호선2~3단계,삼전,2303,2295,4598,주말
20200315,9호선2~3단계,석촌고분,1916,1873,3789,주말
20200315,9호선2~3단계,석촌,2516,2096,4612,주말
20200315,9호선2~3단계,송파나루,1697,1726,3423,주말
20200315,9호선2~3단계,한성백제,771,605,1376,주말
20200315,9호선2~3단계,올림픽공원,1544,1539,3083,주말
20200315,9호선2~3단계,둔촌오륜,188,204,392,주말
20200315,9호선2~3단계,중앙보훈병원,1874,1818,3692,주말
