사용월,호선명,지하철역,승차총승객수,하차총승객수,승하차총승객수,lat,lng
202102,4호선,고잔,149281,143200,292481,37.310138887688,126.853604115068
202102,4호선,과천,96474,89472,185946,37.4334527847941,126.997456834042
202102,4호선,길음,354010,345829,699839,37.603183910563,127.024823216768
202102,4호선,남태령,20612,18319,38931,37.4648575576518,126.988656544337
202102,4호선,노원,335531,371207,706738,37.6562677764281,127.063030448739
202102,4호선,당고개,218238,200170,418408,37.6702926448965,127.079011159467
202102,4호선,대공원,36819,38312,75131,37.4357353154423,127.005564107175
202102,4호선,대야미,85365,76269,161634,37.3283278084294,126.917178861076
202102,4호선,동대문,337663,350550,688213,37.5717775660734,127.011167102297
202102,4호선,동대문역사문화공원,253068,234100,487168,37.5655895229776,127.009131498424
202102,4호선,동작,42477,44805,87282,37.5028703671011,126.980268385443
202102,4호선,명동,290035,299808,589843,37.5609100751113,126.985947030389
202102,4호선,미아,263040,259832,522872,37.6264436445109,127.026103434413
202102,4호선,미아사거리,486605,479246,965851,37.6132861094991,127.030098418544
202102,4호선,반월,73920,70935,144855,37.3120043860232,126.903795028845
202102,4호선,범계,445267,435154,880421,37.38973437119,126.950983854413
202102,4호선,사당,418420,349767,768187,37.4765228347619,126.981408909449
202102,4호선,산본,281072,300169,581241,37.3581051591978,126.933175158373
202102,4호선,삼각지,81074,89687,170761,37.5345937063675,126.973011032988
202102,4호선,상계,337713,314415,652128,37.6609038887184,127.073575379339
202102,4호선,상록수,279943,282785,562728,37.3029804927532,126.865417356052
202102,4호선,서울,185598,261994,447592,37.549118478341,126.970484281315
202102,4호선,선바위,144599,126147,270746,37.4518723418033,127.001363325574
202102,4호선,성신여대입구,345923,333204,679127,37.5927179261346,127.016477649743
202102,4호선,수리산,72848,58891,131739,37.350128811081,126.92549018064
202102,4호선,수유,603195,602910,1206105,37.6377452337445,127.025356901379
202102,4호선,숙대입구,219885,215809,435694,37.5451939759064,126.971872351838
202102,4호선,신길온천,28812,26597,55409,37.3279773719144,126.787289454372
202102,4호선,신용산,271491,284934,556425,37.5296155628471,126.968215931799
202102,4호선,쌍문,524451,485987,1010438,37.6488498649136,127.034880717215
202102,4호선,안산,214492,197016,411508,37.3206930878552,126.805905689102
202102,4호선,오이도,147233,143188,290421,37.3619270024133,126.738463594077
202102,4호선,이촌,123841,138587,262428,37.522520254623,126.973683151228
202102,4호선,인덕원,416462,429622,846084,37.4015080484355,126.976688773261
202102,4호선,정부과천청사,168721,167531,336252,37.4259969407168,126.990186147038
202102,4호선,정왕,130356,138784,269140,37.3375787569365,126.767149151692
202102,4호선,중앙,298111,309769,607880,37.3160120851693,126.838496502051
202102,4호선,창동,462396,492414,954810,37.6532174818989,127.047714954434
202102,4호선,초지,77866,79814,157680,37.3206930878552,126.805905689102
202102,4호선,총신대입구,336693,367596,704289,37.4875538278198,126.982199707405
202102,4호선,충무로,458514,470745,929259,37.5612890978954,126.994207448462
202102,4호선,평촌,316921,313231,630152,37.3944955073661,126.963866284332
202102,4호선,한대앞,146175,146024,292199,37.310138887688,126.853604115068
202102,4호선,한성대입구,231718,228160,459878,37.5883948842004,127.00595033342
202102,4호선,혜화,533867,531189,1065056,37.5818036223189,127.001978401429
202102,4호선,회현,393409,411344,804753,37.5585353196435,126.978239147279
202103,4호선,경마공원,25058,24804,49862,37.4441407439838,127.008051189437
202103,4호선,고잔,195747,188262,384009,37.310138887688,126.853604115068
202103,4호선,과천,123717,113946,237663,37.4334527847941,126.997456834042
202103,4호선,길음,457183,446895,904078,37.603183910563,127.024823216768
202103,4호선,남태령,27717,25133,52850,37.4648575576518,126.988656544337
202103,4호선,노원,421214,469236,890450,37.6562677764281,127.063030448739
202103,4호선,당고개,283653,259156,542809,37.6702926448965,127.079011159467
202103,4호선,대공원,56432,59004,115436,37.4357353154423,127.005564107175
202103,4호선,대야미,112331,100574,212905,37.3283278084294,126.917178861076
202103,4호선,동대문,461343,475105,936448,37.5717775660734,127.011167102297
202103,4호선,동대문역사문화공원,324391,300591,624982,37.5655895229776,127.009131498424
202103,4호선,동작,59177,62993,122170,37.5028703671011,126.980268385443
202103,4호선,명동,372295,384194,756489,37.5609100751113,126.985947030389
202103,4호선,미아,344006,336599,680605,37.6264436445109,127.026103434413
202103,4호선,미아사거리,619961,605325,1225286,37.6132861094991,127.030098418544
202103,4호선,반월,97688,93722,191410,37.3120043860232,126.903795028845
202103,4호선,범계,567656,560823,1128479,37.38973437119,126.950983854413
202103,4호선,사당,540547,455201,995748,37.4765228347619,126.981408909449
202103,4호선,산본,356960,383013,739973,37.3581051591978,126.933175158373
202103,4호선,삼각지,108600,119993,228593,37.5345937063675,126.973011032988
202103,4호선,상계,428245,398188,826433,37.6609038887184,127.073575379339
202103,4호선,상록수,363334,365296,728630,37.3029804927532,126.865417356052
202103,4호선,서울,239506,325286,564792,37.549118478341,126.970484281315
202103,4호선,선바위,190345,165121,355466,37.4518723418033,127.001363325574
202103,4호선,성신여대입구,445763,427116,872879,37.5927179261346,127.016477649743
202103,4호선,수리산,95450,77419,172869,37.350128811081,126.92549018064
202103,4호선,수유,759049,757328,1516377,37.6377452337445,127.025356901379
202103,4호선,숙대입구,293148,288263,581411,37.5451939759064,126.971872351838
202103,4호선,신길온천,37810,35293,73103,37.3279773719144,126.787289454372
202103,4호선,신용산,346294,365834,712128,37.5296155628471,126.968215931799
202103,4호선,쌍문,663834,611570,1275404,37.6488498649136,127.034880717215
202103,4호선,안산,262611,235859,498470,37.3206930878552,126.805905689102
202103,4호선,오이도,190003,185224,375227,37.3619270024133,126.738463594077
202103,4호선,이촌,158508,178239,336747,37.522520254623,126.973683151228
202103,4호선,인덕원,533168,547353,1080521,37.4015080484355,126.976688773261
202103,4호선,정부과천청사,224738,221868,446606,37.4259969407168,126.990186147038
202103,4호선,정왕,211521,219287,430808,37.3375787569365,126.767149151692
202103,4호선,중앙,392550,408185,800735,37.3160120851693,126.838496502051
202103,4호선,창동,579271,614878,1194149,37.6532174818989,127.047714954434
202103,4호선,초지,117375,125564,242939,37.3206930878552,126.805905689102
202103,4호선,총신대입구,426146,464538,890684,37.4875538278198,126.982199707405
202103,4호선,충무로,589907,605989,1195896,37.5612890978954,126.994207448462
202103,4호선,평촌,402934,397329,800263,37.3944955073661,126.963866284332
202103,4호선,한대앞,196877,197922,394799,37.310138887688,126.853604115068
202103,4호선,한성대입구,307364,298534,605898,37.5883948842004,127.00595033342
202103,4호선,혜화,685627,683662,1369289,37.5818036223189,127.001978401429
202103,4호선,회현,534839,563929,1098768,37.5585353196435,126.978239147279
202104,4호선,경마공원,27624,27322,54946,37.4441407439838,127.008051189437
202104,4호선,고잔,196616,188420,385036,37.310138887688,126.853604115068
202104,4호선,과천,122944,113919,236863,37.4334527847941,126.997456834042
202104,4호선,길음,449055,437550,886605,37.603183910563,127.024823216768
202104,4호선,남태령,27184,24596,51780,37.4648575576518,126.988656544337
202104,4호선,노원,409271,457497,866768,37.6562677764281,127.063030448739
202104,4호선,당고개,282857,259007,541864,37.6702926448965,127.079011159467
202104,4호선,대공원,77975,81096,159071,37.4357353154423,127.005564107175
202104,4호선,대야미,113615,102015,215630,37.3283278084294,126.917178861076
202104,4호선,동대문,450852,464169,915021,37.5717775660734,127.011167102297
202104,4호선,동대문역사문화공원,312050,290043,602093,37.5655895229776,127.009131498424
202104,4호선,동작,60045,64129,124174,37.5028703671011,126.980268385443
202104,4호선,명동,374897,387744,762641,37.5609100751113,126.985947030389
202104,4호선,미아,335399,327468,662867,37.6264436445109,127.026103434413
202104,4호선,미아사거리,609096,592465,1201561,37.6132861094991,127.030098418544
202104,4호선,반월,97881,93572,191453,37.3120043860232,126.903795028845
202104,4호선,범계,558817,551914,1110731,37.38973437119,126.950983854413
202104,4호선,사당,530461,445250,975711,37.4765228347619,126.981408909449
202104,4호선,산본,352450,377494,729944,37.3581051591978,126.933175158373
202104,4호선,삼각지,110469,120397,230866,37.5345937063675,126.973011032988
202104,4호선,상계,423682,393394,817076,37.6609038887184,127.073575379339
202104,4호선,상록수,362084,364684,726768,37.3029804927532,126.865417356052
202104,4호선,서울,237602,325353,562955,37.549118478341,126.970484281315
202104,4호선,선바위,189540,164256,353796,37.4518723418033,127.001363325574
202104,4호선,성신여대입구,432219,410573,842792,37.5927179261346,127.016477649743
202104,4호선,수리산,97085,80686,177771,37.350128811081,126.92549018064
202104,4호선,수유,744232,742389,1486621,37.6377452337445,127.025356901379
202104,4호선,숙대입구,285673,279700,565373,37.5451939759064,126.971872351838
202104,4호선,신길온천,38185,35287,73472,37.3279773719144,126.787289454372
202104,4호선,신용산,341283,357890,699173,37.5296155628471,126.968215931799
202104,4호선,쌍문,649025,598531,1247556,37.6488498649136,127.034880717215
202104,4호선,안산,258813,235941,494754,37.3206930878552,126.805905689102
202104,4호선,오이도,188755,183959,372714,37.3619270024133,126.738463594077
202104,4호선,이촌,157134,176395,333529,37.522520254623,126.973683151228
202104,4호선,인덕원,528919,541837,1070756,37.4015080484355,126.976688773261
202104,4호선,정부과천청사,220819,218906,439725,37.4259969407168,126.990186147038
202104,4호선,정왕,214088,220139,434227,37.3375787569365,126.767149151692
202104,4호선,중앙,380453,397642,778095,37.3160120851693,126.838496502051
202104,4호선,창동,561379,596655,1158034,37.6532174818989,127.047714954434
202104,4호선,초지,111943,120081,232024,37.3206930878552,126.805905689102
202104,4호선,총신대입구,415669,451704,867373,37.4875538278198,126.982199707405
202104,4호선,충무로,580793,599033,1179826,37.5612890978954,126.994207448462
202104,4호선,평촌,398405,392726,791131,37.3944955073661,126.963866284332
202104,4호선,한대앞,200919,200303,401222,37.310138887688,126.853604115068
202104,4호선,한성대입구,304897,296739,601636,37.5883948842004,127.00595033342
202104,4호선,혜화,663350,661730,1325080,37.5818036223189,127.001978401429
202104,4호선,회현,525524,554236,1079760,37.5585353196435,126.978239147279
202105,4호선,경마공원,25139,24318,49457,37.4441407439838,127.008051189437
202105,4호선,고잔,181033,173493,354526,37.310138887688,126.853604115068
202105,4호선,과천,114193,104932,219125,37.4334527847941,126.997456834042
202105,4호선,길음,411756,401068,812824,37.603183910563,127.024823216768
202105,4호선,남태령,25511,22540,48051,37.4648575576518,126.988656544337
202105,4호선,노원,385033,429747,814780,37.6562677764281,127.063030448739
202105,4호선,당고개,265855,242914,508769,37.6702926448965,127.079011159467
202105,4호선,대공원,80050,82827,162877,37.4357353154423,127.005564107175
202105,4호선,대야미,102434,92953,195387,37.3283278084294,126.917178861076
202105,4호선,동대문,423805,436926,860731,37.5717775660734,127.011167102297
202105,4호선,동대문역사문화공원,293037,272122,565159,37.5655895229776,127.009131498424
202105,4호선,동작,54062,58257,112319,37.5028703671011,126.980268385443
202105,4호선,명동,342033,355024,697057,37.5609100751113,126.985947030389
202105,4호선,미아,309626,301621,611247,37.6264436445109,127.026103434413
202105,4호선,미아사거리,561828,546970,1108798,37.6132861094991,127.030098418544
202105,4호선,반월,89425,85212,174637,37.3120043860232,126.903795028845
202105,4호선,범계,516058,508163,1024221,37.38973437119,126.950983854413
202105,4호선,사당,490910,415965,906875,37.4765228347619,126.981408909449
202105,4호선,산본,322829,345895,668724,37.3581051591978,126.933175158373
202105,4호선,삼각지,101460,110916,212376,37.5345937063675,126.973011032988
202105,4호선,상계,390130,362177,752307,37.6609038887184,127.073575379339
202105,4호선,상록수,331374,333307,664681,37.3029804927532,126.865417356052
202105,4호선,서울,211961,305556,517517,37.549118478341,126.970484281315
202105,4호선,선바위,173518,150840,324358,37.4518723418033,127.001363325574
202105,4호선,성신여대입구,409338,389170,798508,37.5927179261346,127.016477649743
202105,4호선,수리산,86706,71047,157753,37.350128811081,126.92549018064
202105,4호선,수유,690091,685629,1375720,37.6377452337445,127.025356901379
202105,4호선,숙대입구,260512,255218,515730,37.5451939759064,126.971872351838
202105,4호선,신길온천,34825,32214,67039,37.3279773719144,126.787289454372
202105,4호선,신용산,314299,333031,647330,37.5296155628471,126.968215931799
202105,4호선,쌍문,599885,547407,1147292,37.6488498649136,127.034880717215
202105,4호선,안산,239098,216930,456028,37.3206930878552,126.805905689102
202105,4호선,오이도,175868,171655,347523,37.3619270024133,126.738463594077
202105,4호선,이촌,149006,167426,316432,37.522520254623,126.973683151228
