사용월,호선명,지하철역,출근시간 승차인원,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,새벽 승차인원,새벽 하차인원,야간 승차인원,야간 하차인원,총 승차인원,총 하차인원
201506,3호선,구파발,207551,52629,176820,109137,62721,112471,8588,1573,26041,120048,419000,283387
201506,3호선,금호,78132,18328,88290,58748,31862,63207,4511,1088,18196,57391,189129,135555
201506,3호선,남부터미널,86269,295720,305843,389292,327340,186827,3150,1175,194953,92321,590215,778508
201506,3호선,녹번,171127,34680,157599,92460,51677,113961,10366,1307,25255,113684,364347,242131
201506,3호선,대곡,13557,5986,13941,10591,9149,8579,791,870,4812,6197,33101,23644
201506,3호선,대청,91022,52086,101879,70868,62859,65710,4112,1164,30479,73382,227492,197500
201506,3호선,대치,70237,55211,102012,102004,66065,69148,2765,689,60768,54742,235782,212646
201506,3호선,대화,145996,45923,140585,97743,62996,73723,6917,1387,29080,78251,322578,223304
201506,3호선,도곡,37932,43108,69590,61914,49770,34082,1733,402,26813,32936,136068,138360
201506,3호선,독립문,47040,44222,86234,77250,41614,46077,6482,759,19722,39712,159478,161943
201506,3호선,동대입구,21007,99832,93737,178198,111621,49024,1745,1257,79710,25249,196199,304536
201506,3호선,마두,49502,37875,95309,99469,48995,51713,3579,1977,25712,43813,174102,183134
201506,3호선,매봉,48959,110191,95445,113764,117046,50806,1829,531,58906,37630,205139,262116
201506,3호선,무악재,45605,11152,46006,32854,16659,35526,2574,334,8496,35999,102681,80339
201506,3호선,백석,62922,52451,107581,98624,64626,65041,4367,2310,40308,56037,215178,209422
201506,3호선,불광,170317,55254,195861,211221,90414,163504,11001,1334,55975,131410,433154,399219
201506,3호선,삼송,114713,45808,125466,82463,55694,87113,6665,1010,21513,91366,268357,220647
201506,3호선,수서,84492,81944,119016,96159,81652,77611,4890,1127,34611,79115,243009,258345
201506,3호선,신사,48660,198421,214172,432271,295515,195829,5177,1450,261148,80667,529157,712809
201506,3호선,안국,24324,282195,188613,323874,271915,80515,2015,1773,154603,28733,369555,636575
201506,3호선,압구정,65707,268296,285600,529409,338936,178488,4922,1772,248392,75263,604621,874740
201506,3호선,약수,97479,67695,154749,131170,88077,102239,7295,1312,59828,85832,319351,286009
201506,3호선,양재,113914,459200,324768,438495,435032,199459,5560,2895,249782,135191,694024,1035781
201506,3호선,연신내,414219,97394,438911,297644,165780,351917,28105,2123,116042,333645,997277,730806
201506,3호선,오금,70385,26282,66033,42297,31661,45754,3071,5,15199,48903,154688,117487
201506,3호선,옥수,83449,31661,113271,86245,49808,87798,3804,1323,31278,79341,231802,198570
201506,3호선,원당,139940,35538,131648,89997,47321,100951,9642,1382,22989,102007,304219,228924
201506,3호선,원흥,49087,9026,42043,23349,15104,31442,2564,362,5799,33984,99493,66721
201506,3호선,을지로3가,5992,125121,66095,120175,114207,28150,547,1011,55381,9003,128015,255310
201506,3호선,일원,54226,48730,78618,57621,40169,34709,2072,1038,13646,40308,148562,147697
201506,3호선,잠원,45127,27255,58188,46741,30912,38894,1561,958,16542,34243,121418,109197
201506,3호선,정발산,25402,34499,83115,117893,65174,59857,2320,1241,54715,34777,165552,188410
201506,3호선,종로3가,5694,65390,71377,176316,100655,38979,921,842,48485,14324,126477,256872
201506,3호선,주엽,70193,30886,108847,99315,41646,65791,5431,1523,25537,57997,210008,189721
201506,3호선,지축,13588,5957,16413,13369,6010,11475,327,43,1547,9057,31875,28426
201506,3호선,충무로,0,0,11,0,5,0,0,0,6,0,17,0
201506,3호선,학여울,11222,13574,21999,24040,15584,12772,548,307,8977,10092,42746,48013
201506,3호선,홍제,197593,54147,227178,170414,85429,159068,11543,1491,47358,140514,483672,366566
201506,3호선,화정,164968,57951,206692,181028,83018,166717,12240,1656,65245,138196,449145,378831
201507,3호선,가락시장,58155,40249,106065,82728,56944,59128,2926,589,32661,52413,199807,175979
201507,3호선,경복궁,51274,209634,219827,305935,228612,104194,3258,1770,128461,55882,402820,573221
201507,3호선,경찰병원,60147,47861,82653,71128,49194,50599,2726,255,22093,46072,167619,165316
201507,3호선,고속터미널,101592,187245,614517,801962,428767,424631,7756,5383,377326,188903,1101191,1183493
201507,3호선,교대,24412,99021,134344,136192,145179,52795,1273,764,107594,24790,267623,260767
201507,3호선,구파발,212157,50005,195923,120511,65113,118537,8716,1585,27011,126857,443807,298958
201507,3호선,금호,78142,18644,98116,65289,34474,65223,4596,985,18826,60073,199680,144991
