사용월,호선명,지하철역,출근시간 승차인원,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,야간 승차인원,야간 하차인원
201508,경부선,오산,55159,50911,124103,92962,67006,68244,37685,68236
201508,경부선,오산대,15564,12994,30655,25237,16517,15203,7085,15631
201508,경부선,용산,64708,236552,396494,574095,357122,208484,275569,106001
201508,경부선,의왕,67502,47078,81362,57768,53435,57559,25246,58101
201508,경부선,지제,4008,7618,6902,7475,8647,4248,3635,3672
201508,경부선,직산,5279,9056,10605,9429,8738,6317,3892,5963
201508,경부선,진위,8723,14910,16399,10335,14037,8021,4849,7948
201508,경부선,천안,33497,27219,113650,108939,52739,48578,33718,43414
201508,경부선,평택,71294,51592,164927,153209,85243,96846,64974,82343
201508,경부선,화서,93084,21816,85240,59800,31364,76396,18647,72366
201507,경부선,가산디지털단지,45522,252774,103795,184981,227244,85913,116506,58619
201507,경부선,관악,93141,24399,91262,78256,41675,71055,23271,63631
201507,경부선,광명,7133,10958,1703,79,7803,6751,7639,3908
201507,경부선,구로,121912,160306,202315,235739,185836,145915,105310,132145
201507,경부선,군포,52647,79327,58322,43883,64614,41349,35003,35351
201507,경부선,금정,253755,181674,280421,203299,185241,228037,121780,232086
201507,경부선,금천구청,110290,56245,117092,90734,64000,87140,28500,73739
201507,경부선,남영,42546,109144,104125,116801,103088,60872,62410,48552
201507,경부선,노량진,189889,284527,385528,407777,306413,263713,288297,191012
201507,경부선,당정,68770,35697,74653,50224,39597,54310,21128,60596
201507,경부선,대방,101302,123239,159556,145177,122927,99798,66302,86394
201507,경부선,독산,112039,157566,131711,124087,147114,103989,60052,95202
201507,경부선,두정,33673,25215,55504,59150,36992,36235,26000,39764
201507,경부선,명학,72961,111817,82940,76774,88412,56830,44986,51631
201507,경부선,병점,117155,65067,140268,107828,91543,105460,45768,119186
201507,경부선,서동탄,16748,6678,15111,11886,9295,11673,3897,11754
201507,경부선,서울역,4,0,16,0,9,0,4,0
201507,경부선,서정리,30727,24746,55488,41471,28826,31031,12872,31913
201507,경부선,석수,113290,52810,110263,81659,69585,85182,32657,78506
201507,경부선,성균관대,170765,48310,155106,110058,73976,136219,49804,137802
201507,경부선,성환,19088,26111,38109,31332,28811,20442,11103,20118
201507,경부선,세류,38580,20536,39786,31197,25529,30593,12730,28754
201507,경부선,세마,23124,10698,27591,16516,14029,17903,6072,19638
201507,경부선,송탄,33783,16233,57969,39107,24596,35880,12734,38603
201507,경부선,수원,198803,185789,408811,516681,282568,342169,275787,232294
201507,경부선,신길,85851,58856,109997,68103,72830,65206,38197,62222
201507,경부선,신도림,30927,23435,33131,28153,26566,27688,17744,20864
201507,경부선,안양,213359,80551,265983,262275,139998,238447,126167,172571
201507,경부선,영등포,141720,266761,444127,694449,440808,385319,399634,186512
201507,경부선,오산,57156,55996,110558,88983,71333,65787,39636,64675
201507,경부선,오산대,16796,12955,24613,19227,17489,15485,7472,15220
201507,경부선,용산,64353,235550,350538,524542,347207,200537,262850,97419
201507,경부선,의왕,75898,57250,80023,58396,61057,61007,28211,60975
201507,경부선,지제,4472,8678,6505,7058,9163,4374,4031,3570
201507,경부선,직산,5451,10491,9531,8740,9299,5969,4200,5662
201507,경부선,진위,9568,17376,16262,10337,15027,7871,5144,7716
201507,경부선,천안,33614,27548,96478,95528,45574,46532,30812,40320
201507,경부선,평택,73237,53734,142408,138798,82045,89705,62950,76114
201507,경부선,화서,105464,23429,82607,59963,33270,82158,19409,77129
201506,경부선,가산디지털단지,45586,244602,97309,169794,213294,81135,111578,56686
201506,경부선,관악,92927,24180,83600,69768,38998,68587,21661,61057
201506,경부선,광명,7093,10366,1529,52,6843,5761,6284,3526
201506,경부선,구로,122041,155688,181724,210461,173290,137127,97225,128493
201506,경부선,군포,52568,77415,52552,39184,59663,39661,33809,32701
201506,경부선,금정,251186,176829,258667,187175,170938,221875,115326,218101
201506,경부선,금천구청,111925,54714,104141,80479,58421,82502,26124,69932
201506,경부선,남영,42778,119209,105706,126434,104429,57644,65089,46388
201506,경부선,노량진,192181,247887,341782,365962,265357,243862,259350,179013
201506,경부선,당정,67972,36485,70981,55825,40459,51716,23537,57245
201506,경부선,대방,103948,115268,146068,130701,111291,94303,58760,82875
201506,경부선,독산,112009,150493,119264,112516,134598,98487,57610,90266
201506,경부선,두정,31895,39582,59229,78898,42525,33508,27699,36403
201506,경부선,명학,72255,117635,84719,90079,93070,55972,51068,48023
201506,경부선,병점,116954,66790,136615,122181,91620,100748,49640,108759
201506,경부선,서동탄,16042,5859,11274,8426,7533,9551,2878,10070
201506,경부선,서울역,4,0,8,0,7,0,7,0
201506,경부선,서정리,30089,26080,50387,40058,27714,27497,11525,28166
201506,경부선,석수,113340,52888,106385,82532,66328,82864,31722,77046
201506,경부선,성균관대,166986,51902,145259,115737,74237,126780,53946,126461
201506,경부선,성환,17560,34282,50590,53080,35644,18142,15958,18822
201506,경부선,세류,38234,19178,34042,26670,22349,28433,11181,26522
201506,경부선,세마,22129,9604,22608,13466,11343,15507,5389,17657
201506,경부선,송탄,32379,15293,48510,31779,21128,30249,11356,33364
201506,경부선,수원,197217,182815,368879,461602,251222,303229,239448,209069
201506,경부선,신길,85518,60415,100693,62279,70027,62309,36671,60178
201506,경부선,신도림,26359,18879,29320,22411,23163,22861,14782,17220
201506,경부선,안양,210603,100069,265847,286648,147817,227643,136842,164884
201506,경부선,영등포,140020,261099,375553,561212,380136,337932,338511,174549
201506,경부선,오산,57098,53624,94705,76379,63297,60321,35836,56573
201506,경부선,오산대,16638,15100,28059,28495,18589,14133,6980,13719
201506,경부선,용산,58900,219966,274536,419731,307144,163388,225365,82008
201506,경부선,의왕,76276,55848,73444,54544,55927,59450,27738,57047
201506,경부선,지제,4259,7629,5293,6081,8084,3576,3332,2971
201506,경부선,직산,5382,9875,8033,8850,8281,5319,3677,4849
201506,경부선,진위,9211,16233,13491,8250,13527,6997,4539,6702
201506,경부선,천안,31445,32837,97179,93640,56408,41313,35205,34868
201506,경부선,평택,71335,50836,117078,110948,68366,77813,51209,64754
201506,경부선,화서,104670,26149,73370,53447,28972,76421,16779,71500
201505,경부선,가산디지털단지,48084,207307,117442,191565,191772,94606,104644,66013
201505,경부선,관악,90929,26761,114079,97528,48569,71989,26997,67452
201505,경부선,광명,6615,10075,1721,92,8130,6713,8524,4014
201505,경부선,구로,123968,144556,236286,259349,177050,155044,106847,150468
201505,경부선,군포,54508,72317,69613,48875,59223,44447,33990,38078
201505,경부선,금정,255965,164827,337010,233693,177655,247910,121934,249946
201505,경부선,금천구청,116609,50865,142871,108191,63278,95094,28631,82724
201505,경부선,남영,41847,110504,124078,147508,108047,65172,70532,55785
201505,경부선,노량진,191592,266662,450993,470304,306447,291138,305482,215379
201505,경부선,당정,69472,37168,93664,69791,45470,58688,26999,65784
201505,경부선,대방,103155,105517,185502,157496,112275,105456,62176,97387
201505,경부선,독산,113270,133551,153616,130076,126661,108483,57843,104058
201505,경부선,두정,37070,49476,84808,109418,57934,45829,38548,50808
201505,경부선,명학,72641,116023,104897,107559,95035,61942,58571,54030
201505,경부선,병점,130441,76560,202362,179877,119061,127463,64819,139502
201505,경부선,서동탄,16606,5681,18700,13794,8862,13382,3855,12521
201505,경부선,서울역,3,0,22,0,4,0,11,0
201505,경부선,서정리,36856,33745,79532,63262,41070,38789,16087,38808
201505,경부선,석수,114404,52018,136720,105058,71154,90765,36226,87248
201505,경부선,성균관대,171427,61694,203174,153625,96238,146882,64950,152283
201505,경부선,성환,22598,41770,79411,85450,51799,27564,26806,28789
201505,경부선,세류,40566,20609,50223,36679,26598,34686,14744,33039
201505,경부선,세마,24327,10662,32830,19251,14123,19670,6522,21779
201505,경부선,송탄,39242,16595,72615,47679,27486,43231,14478,44494
201505,경부선,수원,226180,221203,559514,700451,363907,412619,344584,278721
201505,경부선,신길,84681,56872,124718,75652,69881,67457,40212,67987
201505,경부선,신도림,2235,1938,5723,5742,3628,4157,2666,3606
201505,경부선,안양,212210,107255,347970,369966,189690,259599,163807,193917
201505,경부선,영등포,143900,261341,512933,737531,451864,402840,410231,212805
201505,경부선,오산,69025,54665,144005,109564,76845,82370,46108,78327
201505,경부선,오산대,18432,18720,47932,51778,25214,17903,9689,17561
201505,경부선,용산,67166,236099,397573,566233,365791,216638,289236,115250
201505,경부선,의왕,76874,53132,99707,71214,59523,66069,29670,66666
201505,경부선,지제,4832,7549,8456,9430,8309,4734,3917,4024
201505,경부선,직산,6479,10137,12788,12750,9854,7606,4230,6779
201505,경부선,진위,10759,15831,19192,12199,14748,9249,4814,8520
201505,경부선,천안,39888,41590,152413,143236,90998,63321,52821,51202
201505,경부선,평택,90219,62478,196680,195977,106410,121738,82549,95118
201505,경부선,화서,109558,29276,106899,78993,36701,86880,21738,82463
201504,경부선,가산디지털단지,51398,244668,115639,197888,218493,96517,118513,64682
201504,경부선,관악,100974,25318,103051,85972,44233,74122,23261,69016
201504,경부선,광명,7448,9471,1742,76,7930,6827,8021,4345
201504,경부선,구로,133455,163694,225970,252725,190703,159618,109126,145918
201504,경부선,군포,58495,80430,66543,48099,63688,45469,36490,37707
201504,경부선,금정,280681,184313,322635,231292,188168,256325,125498,252875
201504,경부선,금천구청,126006,56321,135483,107720,66692,98372,29627,81119
201504,경부선,남영,45689,125836,125023,148588,114260,65701,73162,54544
201504,경부선,노량진,207942,281290,438255,474942,323742,298726,314816,209609
201504,경부선,당정,77715,41477,92104,73682,47584,59985,26868,65661
201504,경부선,대방,114014,120451,180676,162114,123323,109553,65345,96306
201504,경부선,독산,124048,155336,145807,131182,141688,111740,63631,103498
201504,경부선,두정,38418,58470,83472,116732,60049,43685,39018,44351
201504,경부선,명학,78254,132308,104783,110641,105772,63605,62929,55128
201504,경부선,병점,141469,83670,191198,182130,123580,127932,67486,133642
201504,경부선,서동탄,18467,6089,16736,13226,9076,12962,3697,12181
201504,경부선,서울역,2,0,13,0,14,0,4,0
201504,경부선,서정리,38538,38496,78873,67543,43373,36473,16328,35516
201504,경부선,석수,126258,55391,130639,97195,71405,94527,35040,88789
201504,경부선,성균관대,192232,63284,189902,155277,92045,148617,68061,149260
201504,경부선,성환,21841,48050,83356,92344,55756,24779,25670,24443
201504,경부선,세류,43930,21461,45694,34420,26786,34375,13713,32549
201504,경부선,세마,26933,10462,29768,18366,13488,19767,6072,21766
201504,경부선,송탄,40426,17349,65437,43101,26008,40695,13618,41829
201504,경부선,수원,239058,235417,523992,647807,344380,399141,318869,263822
201504,경부선,신길,93300,63573,121930,77365,75892,70848,42079,67803
201504,경부선,신도림,2,0,4,0,5,0,3,0
201504,경부선,안양,235608,121158,340840,362184,182343,266467,161301,193528
201504,경부선,영등포,155605,287947,487040,699265,451564,413311,406616,210177
201504,경부선,오산,73191,57424,133957,104708,75665,80036,44326,73258
201504,경부선,오산대,19777,21214,49412,54462,25163,17153,8377,16226
201504,경부선,용산,64003,241346,352647,500776,348418,201255,265185,102338
201504,경부선,의왕,85693,58483,93530,68975,61641,68143,30629,66198
201504,경부선,지제,5189,8035,7420,8121,8689,4514,3606,3888
201504,경부선,직산,6455,11065,11661,12593,9611,6615,3979,5932
201504,경부선,진위,11188,18008,18664,11397,15702,8787,4750,8177
201504,경부선,천안,39337,42842,144231,136353,87995,56401,48110,44938
201504,경부선,평택,96650,63501,183465,184834,101118,116336,75561,87153
201504,경부선,화서,121600,32199,100163,76433,37489,90822,21056,83215
201503,경부선,가산디지털단지,50401,242045,117312,199664,215985,95463,119592,64043
201503,경부선,관악,100406,24058,107196,90907,46244,75807,24249,70583
201503,경부선,광명,7445,8273,1769,76,7458,7146,8772,4122
201503,경부선,구로,134024,161592,229841,257220,191707,161842,111146,146272
201503,경부선,군포,59556,83333,68989,49411,65366,47683,37958,38505
201503,경부선,금정,282389,184871,327159,230255,191076,262663,124893,257303
201503,경부선,금천구청,124365,55499,137181,106032,65485,96992,27835,80801
201503,경부선,남영,45773,128035,126441,153863,117872,68075,75111,54874
201503,경부선,노량진,202782,288547,438243,452334,312745,301342,307255,206745
201503,경부선,당정,78240,41286,92636,75155,48967,61807,27788,66726
201503,경부선,대방,114690,122375,186369,164429,123386,111790,66857,99361
201503,경부선,독산,124046,156504,149572,131979,143356,113542,62783,105245
201503,경부선,두정,38405,61082,87897,125749,64826,45533,40673,47047
201503,경부선,명학,77866,132997,107946,115778,108172,63404,63312,55352
201503,경부선,병점,141400,86032,195340,186868,125648,131614,67134,138325
201503,경부선,서동탄,17846,5742,16023,12372,8434,12456,3489,11697
201503,경부선,서울역,4,0,18,0,15,0,10,0
201503,경부선,서정리,39141,39402,80200,66983,43960,37391,15910,37368
201503,경부선,석수,127706,54060,134735,104360,74204,96243,35116,90143
201503,경부선,성균관대,193597,65895,200148,160054,99076,154269,67672,156011
201503,경부선,성환,21510,48611,84281,99032,58330,25752,28813,25278
201503,경부선,세류,44828,20416,47112,35305,25966,35718,13569,33213
201503,경부선,세마,27086,10129,30356,18295,13350,20392,6321,22194
201503,경부선,송탄,39813,16872,68718,44731,26637,42215,13550,41909
201503,경부선,수원,242418,237702,540925,676687,366074,420670,338433,268720
201503,경부선,신길,94317,59230,123460,73191,72873,71817,40197,68432
201503,경부선,신도림,0,0,5,0,5,0,6,0
201503,경부선,안양,237278,125023,351950,375649,196771,274083,168494,198982
201503,경부선,영등포,154489,281086,495946,727232,465884,426138,417160,209964
201503,경부선,오산,74065,56203,137403,107555,76391,83648,44603,76438
201503,경부선,오산대,19366,22451,48728,48688,25528,17620,8630,16641
201503,경부선,용산,60481,215253,336855,491148,325107,191682,249797,94905
201503,경부선,의왕,86173,59229,94931,69303,62703,69240,31173,68253
201503,경부선,지제,5117,8080,8035,8766,9028,4601,3676,4043
201503,경부선,직산,6524,10724,11958,12245,9270,6820,3960,6057
201503,경부선,진위,11066,18094,18876,11642,15884,8990,4973,8438
201503,경부선,천안,39382,43753,149324,143860,93790,59127,50017,46965
