사용월,호선명,지하철역,출근시간 승차인원,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,새벽 승차인원,새벽 하차인원,야간 승차인원,야간 하차인원,총 승차인원,총 하차인원
202211,분당선,서울숲,40339,74659,108595,173376,130479,72686,2639,590,52399,29116,203972,277741
202211,분당선,서현,92883,139691,244210,307829,207704,166227,5325,3417,124134,78730,466552,529667
202211,분당선,선릉,14995,198060,94491,250465,171811,65193,1289,1432,64545,22585,175320,472542
202211,분당선,선정릉,14004,71182,62372,105671,95898,26722,955,1089,29387,13202,106718,191144
202211,분당선,수내,52571,89611,132175,160579,121326,78610,2704,1879,59404,40101,246854,292170
202211,분당선,수서,73238,92617,163787,149209,101416,109146,3252,4630,55233,58767,295510,305223
202211,분당선,수원,61974,28468,76641,79406,52944,69706,5922,898,42464,28673,187001,137445
202211,분당선,수원시청,79660,72590,122468,140948,94434,125650,6013,1870,61428,65934,269569,281342
202211,분당선,신갈,50627,10952,56491,37541,15283,46417,2886,276,5244,31940,115248,80709
202211,분당선,압구정로데오,18201,113266,143423,341757,227109,120249,2168,929,138617,30900,302409,486852
202211,분당선,야탑,142779,158575,282365,291195,197866,196226,7318,3138,85561,108699,518023,561607
202211,분당선,영통,47837,39582,89115,96815,65002,73854,2824,1479,44373,42846,184149,180722
202211,분당선,오리,81624,56979,126742,94215,77246,64680,4591,492,26788,44710,239745,196396
202211,분당선,이매,38654,29199,70639,54952,34993,41608,2510,951,15435,27787,127238,112889
202211,분당선,정자,78065,138165,158835,181573,160326,132347,3657,1228,92317,75785,332874,396751
202211,분당선,죽전,102944,56736,149940,166106,93185,128528,6663,815,52447,89838,311994,313495
202211,분당선,청명,46854,18546,43899,33522,22277,40096,2417,897,8031,26774,101201,79739
202211,분당선,태평,129532,31514,163685,114138,50354,122403,15867,1471,20657,85449,329741,232572
202211,분당선,한티,60191,84848,146965,201309,121099,109627,2366,1447,89301,47050,298823,334654
202210,분당선,가천대,51645,47089,135444,146955,66886,63346,5154,743,29177,59938,221420,254725
202210,분당선,강남구청,20636,71867,80187,137373,99305,51552,1482,593,39577,22585,141882,232418
202210,분당선,개포동,22873,23279,48699,41458,23179,28328,1006,1007,13714,18007,86292,83751
202210,분당선,구룡,10966,22637,33023,17263,14509,11637,498,1214,3978,8271,48465,49385
202210,분당선,구성,52627,15428,62796,39733,18968,55036,2841,326,7147,37968,125411,93455
202210,분당선,기흥,93247,46393,113654,86356,60295,90619,6020,929,29393,61692,242314,195370
202210,분당선,대모산입구,38466,20242,58498,39254,22850,33865,2174,862,6844,24234,105982,84592
202210,분당선,도곡,30147,47076,87818,78277,54051,41083,1756,1404,21353,26334,141074,153091
202210,분당선,망포,126089,76504,133752,99770,100973,123018,5136,2557,44537,86017,309514,264848
