사용월,호선명,지하철역,승차총승객수,하차총승객수,총 승차인원,총 하차인원
202202,8호선,단대오거리,9294,9166,9294,9166
202202,8호선,모란,3872,3028,3872,3028
202202,8호선,몽촌토성,5286,5371,5286,5371
202202,8호선,문정,18825,19912,18825,19912
202202,8호선,복정,7908,6989,7908,6989
202202,8호선,산성,4566,4559,4566,4559
202202,8호선,석촌,7178,8175,7178,8175
202202,8호선,송파,6678,6816,6678,6816
202202,8호선,수진,4749,4352,4749,4352
202202,8호선,신흥,3944,4259,3944,4259
202202,8호선,암사,16747,15060,16747,15060
202202,8호선,잠실,12582,14425,12582,14425
202202,8호선,장지,14884,14660,14884,14660
202202,8호선,천호,13025,14866,13025,14866
202202,8호선,가락시장,7070,7760,7070,7760
202202,8호선,강동구청,10152,10562,10152,10562
202202,8호선,남위례,3654,3882,3654,3882
202202,8호선,남한산성입구,12674,11737,12674,11737
202202,8호선,단대오거리,10270,9725,10270,9725
202202,8호선,모란,4986,3809,4986,3809
202202,8호선,몽촌토성,5488,5522,5488,5522
202202,8호선,문정,19692,20730,19692,20730
202202,8호선,복정,8654,7306,8654,7306
202202,8호선,산성,4852,4828,4852,4828
202202,8호선,석촌,7629,8678,7629,8678
202202,8호선,송파,7032,7270,7032,7270
202202,8호선,수진,4993,4624,4993,4624
202202,8호선,신흥,4066,4614,4066,4614
202202,8호선,암사,17765,15964,17765,15964
202202,8호선,잠실,13618,15740,13618,15740
202202,8호선,장지,16003,15574,16003,15574
202202,8호선,천호,13974,16329,13974,16329
202202,8호선,가락시장,4608,4524,4608,4524
202202,8호선,강동구청,5399,5418,5399,5418
202202,8호선,남위례,2149,2257,2149,2257
202202,8호선,남한산성입구,7576,6799,7576,6799
202202,8호선,단대오거리,6378,6099,6378,6099
202202,8호선,모란,3058,2640,3058,2640
202202,8호선,몽촌토성,3778,3686,3778,3686
202202,8호선,문정,7161,7368,7161,7368
202202,8호선,복정,5222,4411,5222,4411
202202,8호선,산성,3337,3329,3337,3329
202202,8호선,석촌,5111,5994,5111,5994
202202,8호선,송파,4202,4378,4202,4378
202202,8호선,수진,3529,3374,3529,3374
202202,8호선,신흥,3072,3375,3072,3375
202202,8호선,암사,10447,9858,10447,9858
202202,8호선,잠실,10690,12103,10690,12103
202202,8호선,장지,10206,9561,10206,9561
202202,8호선,천호,10179,12068,10179,12068
202202,8호선,가락시장,2486,3198,2486,3198
202202,8호선,강동구청,3809,4075,3809,4075
202202,8호선,남위례,1640,1749,1640,1749
202202,8호선,남한산성입구,5496,5172,5496,5172
202202,8호선,단대오거리,4530,4557,4530,4557
202202,8호선,모란,2188,1785,2188,1785
202202,8호선,몽촌토성,2605,2623,2605,2623
202202,8호선,문정,4384,4591,4384,4591
202202,8호선,복정,3782,3553,3782,3553
202202,8호선,산성,2416,2507,2416,2507
202202,8호선,석촌,3509,4126,3509,4126
202202,8호선,송파,2861,3048,2861,3048
202202,8호선,수진,2558,2279,2558,2279
202202,8호선,신흥,2178,2368,2178,2368
202202,8호선,암사,7344,7126,7344,7126
202202,8호선,잠실,7800,8573,7800,8573
202202,8호선,장지,7330,7894,7330,7894
202202,8호선,천호,7387,8289,7387,8289
202202,8호선,가락시장,7208,7777,7208,7777
202202,8호선,강동구청,10248,10770,10248,10770
202202,8호선,남위례,3658,3913,3658,3913
202202,8호선,남한산성입구,12669,11638,12669,11638
202202,8호선,단대오거리,9890,9879,9890,9879
202202,8호선,모란,3972,3069,3972,3069
202202,8호선,몽촌토성,5730,5856,5730,5856
202202,8호선,문정,22225,23248,22225,23248
202202,8호선,복정,8595,7442,8595,7442
202202,8호선,산성,4846,4889,4846,4889
202202,8호선,석촌,7256,8288,7256,8288
202202,8호선,송파,7350,7527,7350,7527
202202,8호선,수진,4976,4583,4976,4583
202202,8호선,신흥,3974,4379,3974,4379
202202,8호선,암사,18020,16158,18020,16158
202202,8호선,잠실,12525,14444,12525,14444
202202,8호선,장지,15772,15416,15772,15416
202202,8호선,천호,13695,15600,13695,15600
202202,8호선,가락시장,7325,8050,7325,8050
202202,8호선,강동구청,10317,10788,10317,10788
202202,8호선,남위례,3888,4180,3888,4180
202202,8호선,남한산성입구,12923,11948,12923,11948
202202,8호선,단대오거리,9911,9696,9911,9696
202202,8호선,모란,3968,3126,3968,3126
202202,8호선,몽촌토성,5883,5922,5883,5922
202202,8호선,문정,22166,23354,22166,23354
202202,8호선,복정,8970,7693,8970,7693
202202,8호선,산성,4917,5004,4917,5004
202202,8호선,석촌,7534,8581,7534,8581
202202,8호선,송파,7407,7512,7407,7512
202202,8호선,수진,4952,4601,4952,4601
202202,8호선,신흥,3921,4239,3921,4239
202202,8호선,암사,18295,16317,18295,16317
202202,8호선,잠실,12720,14631,12720,14631
202202,8호선,장지,16361,15812,16361,15812
202202,8호선,천호,14039,15944,14039,15944
202202,8호선,가락시장,7494,8183,7494,8183
202202,8호선,강동구청,10375,10844,10375,10844
202202,8호선,남위례,3937,4204,3937,4204
202202,8호선,남한산성입구,13072,11992,13072,11992
202202,8호선,단대오거리,10338,10140,10338,10140
202202,8호선,모란,5596,4369,5596,4369
202202,8호선,몽촌토성,5840,5894,5840,5894
202202,8호선,문정,22338,23456,22338,23456
202202,8호선,복정,9035,7730,9035,7730
202202,8호선,산성,5045,5048,5045,5048
202202,8호선,석촌,7615,8579,7615,8579
202202,8호선,송파,7433,7510,7433,7510
202202,8호선,수진,5107,4723,5107,4723
202202,8호선,신흥,4036,4490,4036,4490
202202,8호선,암사,18633,16418,18633,16418
202202,8호선,잠실,12994,14737,12994,14737
202202,8호선,장지,16709,16122,16709,16122
202202,8호선,천호,14427,16205,14427,16205
202202,8호선,가락시장,7425,8133,7425,8133
202202,8호선,강동구청,10273,10639,10273,10639
202202,8호선,남위례,3916,4238,3916,4238
202202,8호선,남한산성입구,12763,11702,12763,11702
202202,8호선,단대오거리,9993,9655,9993,9655
202202,8호선,모란,4051,3199,4051,3199
202202,8호선,몽촌토성,5779,5801,5779,5801
202202,8호선,문정,22094,23356,22094,23356
202202,8호선,복정,8954,7709,8954,7709
202202,8호선,산성,4897,5014,4897,5014
202202,8호선,석촌,7516,8543,7516,8543
202202,8호선,송파,7415,7448,7415,7448
202202,8호선,수진,5101,4665,5101,4665
202202,8호선,신흥,3975,4283,3975,4283
202202,8호선,암사,18150,16203,18150,16203
202202,8호선,잠실,13058,15079,13058,15079
202202,8호선,장지,16362,15744,16362,15744
202202,8호선,천호,14038,16044,14038,16044
202202,8호선,가락시장,7594,8350,7594,8350
202202,8호선,강동구청,10414,10695,10414,10695
202202,8호선,남위례,3989,4284,3989,4284
202202,8호선,남한산성입구,12970,11622,12970,11622
202202,8호선,단대오거리,10159,9941,10159,9941
202202,8호선,모란,3979,3219,3979,3219
202202,8호선,몽촌토성,5806,5919,5806,5919
202202,8호선,문정,21763,22699,21763,22699
202202,8호선,복정,9311,7883,9311,7883
202202,8호선,산성,4979,4984,4979,4984
202202,8호선,석촌,7802,9027,7802,9027
202202,8호선,송파,7248,7355,7248,7355
202202,8호선,수진,5160,4607,5160,4607
202202,8호선,신흥,4047,4472,4047,4472
202202,8호선,암사,18305,16387,18305,16387
202202,8호선,잠실,13823,15986,13823,15986
202202,8호선,장지,16786,16079,16786,16079
202202,8호선,천호,14743,17210,14743,17210
202202,8호선,가락시장,4871,5054,4871,5054
202202,8호선,강동구청,5670,5634,5670,5634
202202,8호선,남위례,2806,2902,2806,2902
202202,8호선,남한산성입구,8257,7475,8257,7475
202202,8호선,단대오거리,6856,6665,6856,6665
202202,8호선,모란,3339,2844,3339,2844
202202,8호선,몽촌토성,3744,3778,3744,3778
202202,8호선,문정,8035,8202,8035,8202
202202,8호선,복정,5771,4946,5771,4946
202202,8호선,산성,3541,3652,3541,3652
202202,8호선,석촌,5320,6488,5320,6488
202202,8호선,송파,4500,4529,4500,4529
202202,8호선,수진,3828,3474,3828,3474
202202,8호선,신흥,3227,3504,3227,3504
202202,8호선,암사,11234,10308,11234,10308
202202,8호선,잠실,10971,12733,10971,12733
202202,8호선,장지,10861,10159,10861,10159
202202,8호선,천호,11085,13021,11085,13021
202202,8호선,가락시장,2765,3463,2765,3463
202202,8호선,강동구청,3966,4204,3966,4204
202202,8호선,남위례,1803,1937,1803,1937
202202,8호선,남한산성입구,5872,5566,5872,5566
202202,8호선,단대오거리,4882,4831,4882,4831
202202,8호선,모란,2337,2030,2337,2030
202202,8호선,몽촌토성,2810,2742,2810,2742
202202,8호선,문정,4885,5249,4885,5249
202202,8호선,복정,3987,3658,3987,3658
202202,8호선,산성,2738,2813,2738,2813
202202,8호선,석촌,3738,4573,3738,4573
202202,8호선,송파,3141,3336,3141,3336
202202,8호선,수진,2718,2573,2718,2573
202202,8호선,신흥,2245,2437,2245,2437
202202,8호선,암사,7777,7316,7777,7316
202202,8호선,잠실,8315,9247,8315,9247
202202,8호선,장지,7780,8161,7780,8161
202202,8호선,천호,7826,9003,7826,9003
202202,8호선,가락시장,7206,7975,7206,7975
202202,8호선,강동구청,10232,10748,10232,10748
202202,8호선,남위례,3902,4057,3902,4057
202202,8호선,남한산성입구,12725,11730,12725,11730
202202,8호선,단대오거리,9960,9776,9960,9776
202202,8호선,모란,5237,4006,5237,4006
202202,8호선,몽촌토성,5819,5762,5819,5762
202202,8호선,문정,22204,23134,22204,23134
202202,8호선,복정,8520,7476,8520,7476
202202,8호선,산성,4853,4942,4853,4942
202202,8호선,석촌,7501,8487,7501,8487
202202,8호선,송파,7112,7448,7112,7448
202202,8호선,수진,5192,4854,5192,4854
202202,8호선,신흥,4080,4327,4080,4327
202202,8호선,암사,18406,16176,18406,16176
202202,8호선,잠실,12997,14865,12997,14865
202202,8호선,장지,15815,15436,15815,15436
202202,8호선,천호,14164,15745,14164,15745
202202,8호선,가락시장,7178,7754,7178,7754
202202,8호선,강동구청,10040,10550,10040,10550
202202,8호선,남위례,3872,4191,3872,4191
202202,8호선,남한산성입구,12622,11594,12622,11594
202202,8호선,단대오거리,9844,9604,9844,9604
202202,8호선,모란,3888,2943,3888,2943
202202,8호선,몽촌토성,5806,5842,5806,5842
202202,8호선,문정,21796,23090,21796,23090
202202,8호선,복정,8923,7575,8923,7575
202202,8호선,산성,4914,4972,4914,4972
202202,8호선,석촌,7564,8562,7564,8562
202202,8호선,송파,6965,7177,6965,7177
202202,8호선,수진,4971,4556,4971,4556
202202,8호선,신흥,3855,4187,3855,4187
202202,8호선,암사,18347,16272,18347,16272
202202,8호선,잠실,12747,14491,12747,14491
202202,8호선,장지,16060,15702,16060,15702
202202,8호선,천호,14209,15622,14209,15622
202202,8호선,가락시장,6945,7529,6945,7529
202202,8호선,강동구청,9956,10329,9956,10329
202202,8호선,남위례,3716,3933,3716,3933
202202,8호선,남한산성입구,12309,11369,12309,11369
202202,8호선,단대오거리,9596,9512,9596,9512
202202,8호선,모란,3824,2833,3824,2833
202202,8호선,몽촌토성,5575,5613,5575,5613
202202,8호선,문정,21358,22477,21358,22477
202202,8호선,복정,8627,7464,8627,7464
202202,8호선,산성,4679,4725,4679,4725
202202,8호선,석촌,7231,8256,7231,8256
202202,8호선,송파,6860,7048,6860,7048
202202,8호선,수진,4794,4504,4794,4504
202202,8호선,신흥,3823,4237,3823,4237
202202,8호선,암사,17702,15737,17702,15737
202202,8호선,잠실,12749,14660,12749,14660
202202,8호선,장지,16179,15689,16179,15689
202202,8호선,천호,13651,15312,13651,15312
202202,8호선,가락시장,7037,7629,7037,7629
202202,8호선,강동구청,9720,10141,9720,10141
202202,8호선,남위례,3704,3943,3704,3943
202202,8호선,남한산성입구,12485,11629,12485,11629
202202,8호선,단대오거리,9477,9278,9477,9278
202202,8호선,모란,3717,2895,3717,2895
202202,8호선,몽촌토성,5500,5577,5500,5577
202202,8호선,문정,21138,22219,21138,22219
202202,8호선,복정,8649,7374,8649,7374
202202,8호선,산성,4584,4572,4584,4572
202202,8호선,석촌,7292,8128,7292,8128
202202,8호선,송파,6807,7076,6807,7076
202202,8호선,수진,4911,4567,4911,4567
202202,8호선,신흥,3905,4246,3905,4246
202202,8호선,암사,17385,15337,17385,15337
202202,8호선,잠실,12578,14230,12578,14230
202202,8호선,장지,15635,15302,15635,15302
202202,8호선,천호,13418,15263,13418,15263
202202,8호선,가락시장,7142,7940,7142,7940
202202,8호선,강동구청,9936,10237,9936,10237
202202,8호선,남위례,3829,4171,3829,4171
202202,8호선,남한산성입구,12558,11344,12558,11344
202202,8호선,단대오거리,9896,9525,9896,9525
202202,8호선,모란,3886,3049,3886,3049
202202,8호선,몽촌토성,5661,5930,5661,5930
202202,8호선,문정,20838,21927,20838,21927
202202,8호선,복정,8948,7620,8948,7620
202202,8호선,산성,4762,4827,4762,4827
202202,8호선,석촌,7517,8631,7517,8631
202202,8호선,송파,6923,6915,6923,6915
202202,8호선,수진,5002,4651,5002,4651
202202,8호선,신흥,3950,4352,3950,4352
202202,8호선,암사,17853,15672,17853,15672
202202,8호선,잠실,12830,14847,12830,14847
202202,8호선,장지,16022,15393,16022,15393
202202,8호선,천호,13974,16330,13974,16330
202202,8호선,가락시장,4989,5067,4989,5067
202202,8호선,강동구청,5492,5524,5492,5524
202202,8호선,남위례,2626,2747,2626,2747
202202,8호선,남한산성입구,8324,7575,8324,7575
202202,8호선,단대오거리,7052,6753,7052,6753
202202,8호선,모란,5105,4275,5105,4275
202202,8호선,몽촌토성,4120,3906,4120,3906
202202,8호선,문정,7990,8221,7990,8221
202202,8호선,복정,5758,4761,5758,4761
202202,8호선,산성,3757,3858,3757,3858
202202,8호선,석촌,5353,6576,5353,6576
202202,8호선,송파,4636,4683,4636,4683
202202,8호선,수진,4092,3725,4092,3725
202202,8호선,신흥,3279,3530,3279,3530
202202,8호선,암사,11055,10353,11055,10353
202202,8호선,잠실,11153,12641,11153,12641
202202,8호선,장지,10933,10256,10933,10256
202202,8호선,천호,10997,12912,10997,12912
202202,8호선,가락시장,2714,3414,2714,3414
202202,8호선,강동구청,3945,4161,3945,4161
202202,8호선,남위례,1660,1781,1660,1781
202202,8호선,남한산성입구,5730,5305,5730,5305
202202,8호선,단대오거리,4672,4625,4672,4625
202202,8호선,모란,2215,1811,2215,1811
202202,8호선,몽촌토성,2705,2721,2705,2721
202202,8호선,문정,5045,5287,5045,5287
202202,8호선,복정,3810,3630,3810,3630
202202,8호선,산성,2485,2488,2485,2488
202202,8호선,석촌,3553,4318,3553,4318
202202,8호선,송파,2822,3114,2822,3114
202202,8호선,수진,2542,2345,2542,2345
202202,8호선,신흥,2273,2481,2273,2481
202202,8호선,암사,7640,7310,7640,7310
202202,8호선,잠실,8618,9601,8618,9601
202202,8호선,장지,7934,8231,7934,8231
202202,8호선,천호,7841,8908,7841,8908
202202,8호선,가락시장,6910,7643,6910,7643
202202,8호선,강동구청,9854,10192,9854,10192
202202,8호선,남위례,3726,3957,3726,3957
202202,8호선,남한산성입구,12275,11404,12275,11404
202202,8호선,단대오거리,9555,9346,9555,9346
202202,8호선,모란,3910,2983,3910,2983
202202,8호선,몽촌토성,5547,5556,5547,5556
202202,8호선,문정,21391,22448,21391,22448
202202,8호선,복정,8241,7171,8241,7171
202202,8호선,산성,4658,4733,4658,4733
202202,8호선,석촌,7066,7936,7066,7936
202202,8호선,송파,6724,6946,6724,6946
202202,8호선,수진,4874,4535,4874,4535
202202,8호선,신흥,3851,4216,3851,4216
202202,8호선,암사,17414,15586,17414,15586
202202,8호선,잠실,12419,14192,12419,14192
202202,8호선,장지,15188,15024,15188,15024
202202,8호선,천호,13303,15115,13303,15115
202202,8호선,가락시장,6922,7530,6922,7530
202202,8호선,강동구청,9825,10298,9825,10298
202202,8호선,남위례,3727,3937,3727,3937
202202,8호선,남한산성입구,12251,11430,12251,11430
202202,8호선,단대오거리,9696,9413,9696,9413
202202,8호선,모란,3956,3080,3956,3080
202202,8호선,몽촌토성,5512,5567,5512,5567
202202,8호선,문정,21410,22467,21410,22467
202202,8호선,복정,8590,7290,8590,7290
202202,8호선,산성,4640,4707,4640,4707
202202,8호선,석촌,7059,8089,7059,8089
202202,8호선,송파,6742,7027,6742,7027
202202,8호선,수진,4898,4530,4898,4530
202202,8호선,신흥,3840,4111,3840,4111
202202,8호선,암사,17326,15463,17326,15463
202202,8호선,잠실,12557,14308,12557,14308
202202,8호선,장지,15747,15195,15747,15195
202202,8호선,천호,13609,15394,13609,15394
202202,8호선,가락시장,6944,7572,6944,7572
202202,8호선,강동구청,10019,10303,10019,10303
202202,8호선,남위례,3759,3940,3759,3940
202202,8호선,남한산성입구,12256,11324,12256,11324
202202,8호선,단대오거리,9498,9448,9498,9448
202202,8호선,모란,3883,2956,3883,2956
202202,8호선,몽촌토성,5410,5455,5410,5455
202202,8호선,문정,21132,22252,21132,22252
202202,8호선,복정,8579,7216,8579,7216
202202,8호선,산성,4695,4710,4695,4710
202202,8호선,석촌,7141,8069,7141,8069
202202,8호선,송파,6744,6970,6744,6970
202202,8호선,수진,4905,4475,4905,4475
202202,8호선,신흥,3773,4197,3773,4197
202202,8호선,암사,17354,15590,17354,15590
202202,8호선,잠실,12328,14154,12328,14154
202202,8호선,장지,15734,15441,15734,15441
202202,8호선,천호,13443,15017,13443,15017
202202,8호선,가락시장,7114,7755,7114,7755
202202,8호선,강동구청,9778,10229,9778,10229
202202,8호선,남위례,3779,4001,3779,4001
202202,8호선,남한산성입구,12357,11406,12357,11406
202202,8호선,단대오거리,9748,9551,9748,9551
202202,8호선,모란,5353,4132,5353,4132
202202,8호선,몽촌토성,5426,5529,5426,5529
202202,8호선,문정,21012,22049,21012,22049
202202,8호선,복정,8594,7391,8594,7391
202202,8호선,산성,4582,4727,4582,4727
202202,8호선,석촌,7297,8168,7297,8168
202202,8호선,송파,6742,6964,6742,6964
202202,8호선,수진,5009,4570,5009,4570
202202,8호선,신흥,3956,4258,3956,4258
202202,8호선,암사,17404,15445,17404,15445
