사용월,호선명,지하철역,승차총승객수,하차총승객수,승하차총승객수,주중주말
202101,경인선,소사,4045,3650,7695,주말
202101,경인선,구일,2172,2235,4407,주말
202101,6호선,돌곶이,2456,2372,4828,주말
202101,6호선,석계,3910,3969,7879,주말
202101,6호선,태릉입구,1597,1718,3315,주말
202101,6호선,화랑대,2615,2377,4992,주말
202101,6호선,봉화산,2224,2207,4431,주말
202101,7호선,장암,736,463,1199,주말
202101,7호선,도봉산,3116,4609,7725,주말
202101,7호선,수락산,5125,5092,10217,주말
202101,7호선,마들,3443,3202,6645,주말
202101,7호선,노원,6282,6206,12488,주말
202101,7호선,중계,4017,3650,7667,주말
202101,7호선,하계,5029,4779,9808,주말
202101,7호선,공릉,3606,3817,7423,주말
202101,7호선,태릉입구,2571,2432,5003,주말
202101,7호선,먹골,3266,3297,6563,주말
202101,7호선,중화,3426,3413,6839,주말
202101,7호선,상봉,5733,5488,11221,주말
202101,7호선,면목,5107,5158,10265,주말
202101,7호선,사가정,5658,5555,11213,주말
202101,7호선,용마산,1988,2179,4167,주말
202101,7호선,중곡,3093,3012,6105,주말
202101,7호선,군자,4405,3813,8218,주말
202101,7호선,어린이대공원,5852,5920,11772,주말
202101,7호선,건대입구,4661,4680,9341,주말
202101,7호선,뚝섬유원지,2431,2347,4778,주말
202101,7호선,청담,3667,3926,7593,주말
202101,7호선,강남구청,2934,3211,6145,주말
202101,7호선,학동,2952,3215,6167,주말
202101,7호선,논현,3759,4060,7819,주말
202101,7호선,반포,1715,1744,3459,주말
202101,7호선,고속터미널,9182,4369,13551,주말
202101,7호선,내방,3025,3092,6117,주말
202101,7호선,이수,4398,4335,8733,주말
202101,7호선,남성,3178,3373,6551,주말
202101,7호선,숭실대입구,3129,3493,6622,주말
202101,7호선,상도,2822,2988,5810,주말
202101,7호선,장승배기,2935,2962,5897,주말
202101,7호선,신대방삼거리,4688,4888,9576,주말
202101,7호선,보라매,2316,2426,4742,주말
202101,7호선,신풍,3515,3355,6870,주말
202101,7호선,대림,3747,3475,7222,주말
202101,7호선,남구로,4494,4218,8712,주말
202101,7호선,가산디지털단지,6325,6146,12471,주말
202101,7호선,광명사거리,7651,7501,15152,주말
202101,7호선,천왕,2730,2604,5334,주말
202101,7호선,온수,2394,2399,4793,주말
202101,7호선,까치울,2189,2083,4272,주말
202101,7호선,부천종합운동장,1417,1268,2685,주말
202101,7호선,춘의,2135,1949,4084,주말
202101,7호선,신중동,3971,3743,7714,주말
202101,7호선,부천시청,3893,3769,7662,주말
202101,7호선,상동,3690,3573,7263,주말
202101,7호선,삼산체육관,1220,1179,2399,주말
202101,7호선,굴포천,2758,2571,5329,주말
202101,7호선,부평구청,2980,2611,5591,주말
202101,8호선,암사,5372,5112,10484,주말
202101,8호선,천호,5569,6409,11978,주말
202101,8호선,강동구청,2605,2786,5391,주말
202101,8호선,몽촌토성,1714,1808,3522,주말
202101,8호선,잠실,5760,5870,11630,주말
202101,8호선,석촌,2340,2807,5147,주말
202101,8호선,송파,2130,2242,4372,주말
202101,8호선,가락시장,2068,2828,4896,주말
202101,8호선,문정,2882,3151,6033,주말
202101,8호선,장지,5696,6230,11926,주말
202101,8호선,복정,2560,2477,5037,주말
202101,8호선,산성,2277,2354,4631,주말
202101,8호선,남한산성입구,4152,4010,8162,주말
202101,8호선,단대오거리,3193,3249,6442,주말
202101,8호선,신흥,1771,1937,3708,주말
202101,8호선,수진,1855,1761,3616,주말
202101,8호선,모란,1612,1252,2864,주말
202101,9호선,개화,617,571,1188,주말
202101,9호선,김포공항,4806,5401,10207,주말
202101,9호선,공항시장,968,1163,2131,주말
202101,9호선,신방화,2003,2008,4011,주말
202101,9호선,마곡나루,2542,2807,5349,주말
202101,9호선,양천향교,2180,2521,4701,주말
202101,9호선,가양,5431,5568,10999,주말
202101,9호선,증미,1836,1963,3799,주말
202101,9호선,등촌,2789,3038,5827,주말
202101,9호선,염창,4531,4779,9310,주말
202101,9호선,신목동,904,831,1735,주말
202101,9호선,선유도,1310,1480,2790,주말
202101,경인선,중동,2876,2585,5461,주말
202101,경인선,온수,1955,1839,3794,주말
202101,경인선,도원,876,869,1745,주말
202101,경인선,간석,1945,1751,3696,주말
202101,경인선,부개,2683,2525,5208,주말
202101,경인선,소사,3384,2852,6236,주말
202101,경인선,구일,1734,1737,3471,주말
202101,경인선,인천,1556,1280,2836,주말
202101,경인선,동인천,5224,4852,10076,주말
202101,경인선,제물포,3071,2905,5976,주말
202101,경인선,주안,6707,5902,12609,주말
202101,경인선,동암,5814,5503,11317,주말
202101,경인선,백운,2416,2295,4711,주말
202101,경인선,부평,12578,12499,25077,주말
202101,경인선,송내,7596,7167,14763,주말
202101,경인선,부천,13282,12648,25930,주말
202101,경인선,역곡,8357,8193,16550,주말
202101,경인선,오류동,3814,3766,7580,주말
202101,경인선,개봉,6825,6652,13477,주말
202101,경의선,임진강,15,18,33,주말
202101,경의선,문산,1890,1822,3712,주말
202101,경의선,파주,348,310,658,주말
202101,경의선,월롱,413,824,1237,주말
202101,경의선,금촌,2225,2352,4577,주말
202101,경의선,금릉,1363,1344,2707,주말
202101,경의선,운정,1765,1657,3422,주말
202101,경의선,야당,1945,1830,3775,주말
202101,경의선,탄현,2226,2087,4313,주말
202101,경의선,일산,2683,2424,5107,주말
202101,경의선,풍산,1773,1619,3392,주말
202101,경의선,백마,1687,1632,3319,주말
202101,경의선,곡산,143,131,274,주말
202101,경의선,능곡,1233,1142,2375,주말
202101,경의선,행신,2178,2149,4327,주말
202101,경의선,강매,741,712,1453,주말
202101,경의선,화전,384,373,757,주말
202101,경의선,수색,473,519,992,주말
202101,경의선,디지털미디어시티,709,686,1395,주말
202101,경의선,가좌,1483,1505,2988,주말
202101,경의선,홍대입구,579,635,1214,주말
202101,경의선,서강대,616,670,1286,주말
202101,경의선,공덕,837,682,1519,주말
202101,경의선,효창공원앞,685,867,1552,주말
202101,경의선,신촌,103,116,219,주말
202101,경의선,서울,493,453,946,주말
202101,경원선,소요산,2089,1735,3824,주말
202101,경원선,동두천,756,861,1617,주말
202101,경원선,보산,820,669,1489,주말
202101,경원선,동두천중앙,1250,1168,2418,주말
202101,6호선,버티고개,611,676,1287,주말
202101,경원선,지행,2319,2125,4444,주말
202101,경원선,덕정,1792,1873,3665,주말
202101,경원선,덕계,884,827,1711,주말
202101,경원선,양주,2710,2568,5278,주말
202101,경원선,녹양,1588,1469,3057,주말
202101,경원선,가능,2399,2192,4591,주말
202101,경원선,의정부,7790,7638,15428,주말
202101,경원선,회룡,3957,3828,7785,주말
202101,경원선,망월사,2491,2541,5032,주말
202101,경원선,도봉산,5493,3708,9201,주말
202101,경원선,도봉,2152,1985,4137,주말
202101,경원선,방학,3454,3274,6728,주말
202101,경원선,녹천,1540,1383,2923,주말
202101,경원선,월계,2244,2141,4385,주말
202101,경원선,광운대,2489,2600,5089,주말
202101,경원선,석계,2888,3139,6027,주말
202101,경원선,신이문,2759,2591,5350,주말
202101,경원선,외대앞,2584,2647,5231,주말
202101,경원선,청량리,6894,6628,13522,주말
202101,경원선,왕십리,4555,5779,10334,주말
202101,경원선,응봉,554,496,1050,주말
202101,경원선,옥수,37,12,49,주말
202101,경원선,한남,1130,1110,2240,주말
202101,경원선,서빙고,476,514,990,주말
202101,경원선,이촌,1077,858,1935,주말
202101,경부선,광명,1535,856,2391,주말
202101,경부선,서동탄,458,386,844,주말
202101,경부선,당정,1673,1697,3370,주말
202101,경부선,천안,3425,3195,6620,주말
202101,경부선,두정,2318,2535,4853,주말
202101,경부선,직산,309,387,696,주말
202101,경부선,성환,1369,1719,3088,주말
202101,경부선,평택,6328,6970,13298,주말
202101,경부선,지제,1309,1253,2562,주말
202101,경부선,서정리,2143,4158,6301,주말
202101,경부선,송탄,2016,2450,4466,주말
202101,경부선,진위,440,448,888,주말
202101,경부선,오산,4553,5137,9690,주말
202101,경부선,오산대,1108,1078,2186,주말
202101,경부선,세마,903,853,1756,주말
202101,경부선,병점,4795,5551,10346,주말
202101,경부선,세류,1268,1205,2473,주말
202101,경부선,독산,3344,3638,6982,주말
202101,경부선,수원,17961,17314,35275,주말
202101,경부선,화서,2062,1990,4052,주말
202101,경부선,성균관대,4207,4630,8837,주말
202101,경부선,의왕,2446,2468,4914,주말
202101,경부선,군포,1958,1900,3858,주말
202101,공항철도 1호선,운서,2822,3256,6078,주말
202101,공항철도 1호선,공항화물청사,738,827,1565,주말
202101,공항철도 1호선,인천공항1터미널,2393,2370,4763,주말
202101,공항철도 1호선,인천공항2터미널,1351,1286,2637,주말
202101,공항철도 1호선,영종,1131,1107,2238,주말
202101,과천선,선바위,1852,1778,3630,주말
202101,과천선,경마공원,490,460,950,주말
202101,과천선,대공원,1495,1593,3088,주말
202101,과천선,과천,1560,1448,3008,주말
202101,과천선,정부과천청사,2001,2141,4142,주말
202101,과천선,인덕원,5628,5627,11255,주말
202101,과천선,평촌,3406,3353,6759,주말
202101,과천선,범계,7540,7147,14687,주말
202101,분당선,선릉,1530,2294,3824,주말
202101,분당선,한티,3937,4139,8076,주말
202101,분당선,도곡,1430,1393,2823,주말
202101,분당선,구룡,314,377,691,주말
202101,분당선,개포동,887,925,1812,주말
202101,분당선,대모산입구,830,792,1622,주말
202101,분당선,수서,4605,4022,8627,주말
202101,분당선,수원,3277,2678,5955,주말
202101,분당선,서울숲,1937,1943,3880,주말
202101,분당선,압구정로데오,5047,5418,10465,주말
202101,분당선,강남구청,1557,1746,3303,주말
202101,분당선,선정릉,1047,1158,2205,주말
202101,분당선,가천대,1933,2469,4402,주말
202101,분당선,태평,4935,4748,9683,주말
202101,분당선,모란,6322,6744,13066,주말
202101,분당선,야탑,7491,7235,14726,주말
202101,분당선,서현,7656,7713,15369,주말
202101,분당선,수내,3671,3530,7201,주말
202101,분당선,정자,3917,4110,8027,주말
202101,분당선,미금,4098,4425,8523,주말
202101,분당선,오리,3110,2852,5962,주말
202101,분당선,이매,1418,1470,2888,주말
202101,분당선,보정,542,530,1072,주말
202101,분당선,죽전,4527,5173,9700,주말
202101,분당선,구성,1285,1280,2565,주말
202101,분당선,신갈,1031,1065,2096,주말
202101,분당선,기흥,2895,2745,5640,주말
202101,분당선,상갈,1601,1700,3301,주말
202101,분당선,청명,1023,1057,2080,주말
202101,분당선,영통,2483,2554,5037,주말
202101,분당선,망포,3415,3812,7227,주말
202101,분당선,매탄권선,1373,1326,2699,주말
202101,분당선,수원시청,4007,3946,7953,주말
202101,분당선,매교,754,807,1561,주말
202101,수인선,고색,889,948,1837,주말
202101,수인선,오목천,698,711,1409,주말
202101,수인선,어천,215,337,552,주말
202101,9호선2~3단계,삼성중앙,1152,1214,2366,주말
202101,9호선2~3단계,봉은사,3390,3331,6721,주말
202101,9호선2~3단계,종합운동장,1050,1101,2151,주말
202101,9호선2~3단계,삼전,2021,2132,4153,주말
202101,9호선2~3단계,석촌고분,1767,1890,3657,주말
202101,9호선2~3단계,석촌,2172,2041,4213,주말
202101,9호선2~3단계,송파나루,1332,1521,2853,주말
202101,수인선,야목,87,75,162,주말
202101,수인선,사리,1197,1004,2201,주말
202101,수인선,달월,37,30,67,주말
202101,수인선,월곶,959,909,1868,주말
202101,수인선,소래포구,2379,2288,4667,주말
202101,수인선,인천논현,1784,1852,3636,주말
202101,수인선,호구포,1124,1191,2315,주말
202101,수인선,남동인더스파크,328,422,750,주말
202101,수인선,원인재,1633,1658,3291,주말
202101,수인선,연수,1616,1597,3213,주말
202101,수인선,송도,905,858,1763,주말
202101,수인선,인하대,1801,1697,3498,주말
202101,수인선,숭의,1148,1061,2209,주말
202101,수인선,신포,654,606,1260,주말
202101,수인선,인천,509,806,1315,주말
202101,안산선,산본,4818,5052,9870,주말
202101,안산선,대야미,1621,1523,3144,주말
202101,안산선,반월,1410,1438,2848,주말
202101,안산선,상록수,5530,5287,10817,주말
202101,안산선,한대앞,2776,2744,5520,주말
202101,안산선,중앙,5838,5598,11436,주말
202101,9호선2~3단계,한성백제,628,663,1291,주말
202101,9호선2~3단계,올림픽공원,1463,1473,2936,주말
202101,9호선2~3단계,둔촌오륜,227,232,459,주말
202101,9호선2~3단계,중앙보훈병원,1723,1642,3365,주말
202101,경강선,판교,1325,1230,2555,주말
202101,경강선,이매,308,223,531,주말
202101,경강선,삼동,559,535,1094,주말
202101,경강선,경기광주,1926,1964,3890,주말
202101,경강선,초월,878,953,1831,주말
202101,경강선,곤지암,724,875,1599,주말
202101,경강선,신둔도예촌,446,373,819,주말
202101,경강선,이천,1060,1169,2229,주말
202101,경강선,부발,633,1354,1987,주말
202101,경강선,세종대왕릉,143,126,269,주말
202101,경강선,여주,1052,788,1840,주말
202101,경부선,서울,3889,580,4469,주말
202101,경부선,남영,2100,2404,4504,주말
202101,경부선,용산,16227,12871,29098,주말
202101,경부선,노량진,3046,3141,6187,주말
202101,경부선,대방,3183,3578,6761,주말
202101,경부선,영등포,18497,17774,36271,주말
202101,경부선,신도림,1090,1096,2186,주말
202101,경부선,신길,2724,2559,5283,주말
202101,경부선,구로,5546,5575,11121,주말
202101,경부선,가산디지털단지,2505,3653,6158,주말
202101,경부선,금천구청,3585,3504,7089,주말
202101,경부선,석수,3066,2988,6054,주말
202101,경부선,관악,2646,2436,5082,주말
202101,경부선,안양,7605,7249,14854,주말
202101,경부선,명학,1921,1979,3900,주말
202101,경부선,금정,7531,7871,15402,주말
202101,우이신설선,화계,1221,1108,2329,주말
202101,우이신설선,삼양,749,783,1532,주말
202101,우이신설선,삼양사거리,913,903,1816,주말
202101,우이신설선,솔샘,1564,1415,2979,주말
202101,우이신설선,북한산보국문,2036,1983,4019,주말
202101,우이신설선,정릉,1452,1285,2737,주말
202101,우이신설선,성신여대입구,1082,1288,2370,주말
202101,우이신설선,보문,548,570,1118,주말
202101,우이신설선,신설동,656,625,1281,주말
202101,일산선,원흥,2701,2665,5366,주말
202101,일산선,삼송,5645,5626,11271,주말
202101,일산선,원당,3545,3321,6866,주말
202101,일산선,화정,5239,5319,10558,주말
202101,일산선,대곡,518,463,981,주말
202101,일산선,백석,3377,3349,6726,주말
202101,일산선,마두,1843,1849,3692,주말
202101,일산선,정발산,2631,2559,5190,주말
202101,일산선,주엽,2373,949,3322,주말
202101,일산선,대화,3603,3297,6900,주말
202101,장항선,봉명,342,328,670,주말
202101,장항선,쌍용,694,321,1015,주말
202101,장항선,아산,1990,1231,3221,주말
202101,장항선,배방,357,475,832,주말
202101,장항선,온양온천,2108,2025,4133,주말
202101,장항선,신창,484,584,1068,주말
202101,중앙선,회기,7810,8289,16099,주말
202101,중앙선,중랑,1973,1918,3891,주말
202101,중앙선,상봉,2268,2161,4429,주말
202101,중앙선,망우,2607,2558,5165,주말
202101,중앙선,양원,440,445,885,주말
202101,중앙선,구리,3943,4141,8084,주말
202101,중앙선,도농,2611,2585,5196,주말
202101,안산선,고잔,2318,2176,4494,주말
202101,안산선,초지,1168,1115,2283,주말
202101,안산선,안산,6229,5181,11410,주말
202101,안산선,신길온천,683,567,1250,주말
202101,안산선,정왕,2844,3227,6071,주말
202101,안산선,오이도,3068,3014,6082,주말
202101,안산선,수리산,1190,1164,2354,주말
202101,우이신설선,북한산우이,1530,1718,3248,주말
202101,우이신설선,솔밭공원,792,770,1562,주말
202101,우이신설선,4.19민주묘지,1062,928,1990,주말
202101,우이신설선,가오리,1367,1211,2578,주말
202101,중앙선,양정,250,234,484,주말
202101,중앙선,덕소,1903,1856,3759,주말
202101,중앙선,도심,706,596,1302,주말
202101,중앙선,팔당,736,762,1498,주말
202101,중앙선,운길산,550,487,1037,주말
202101,중앙선,양수,748,687,1435,주말
202101,중앙선,지평,33,14,47,주말
